Node n°,z,Temperature,Rhov,Enthalpy,DepositionRate,Sigma
1,0.0,266.83179875318507,0.002910978066582899,0.0,4.3113179745153254e-11,2829.876067069162
2,0.005,266.8317082498736,0.002910955367224047,0.0,8.622196985613733e-11,2785.951511332696
3,0.01,266.8314133632262,0.0029108831139971598,0.0,1.7242407687378762e-10,2744.1048278690605
4,0.015,266.830880516904,0.00291075333785278,0.0,2.5857555376723784e-10,2704.3360157827647
5,0.02,266.8300684511255,0.0029105560331039713,0.0,3.4465776692392103e-10,2666.645075239364
6,0.025,266.82892591067366,0.0029102787621511344,0.0,4.306208573111471e-10,2631.032006402072
7,0.03,266.8273884517293,0.0029099058788115526,0.0,5.164288181564683e-10,2597.496809431604
8,0.035,266.8253740483999,0.002909417471859513,0.0,-9.617433815547419e-09,2566.0397185611782
9,0.04,266.8227774377443,0.002908787971883172,0.0,-4.755673212469239e-08,2536.6615935738528
10,0.045,266.8194620890701,0.0029079840812979213,0.0,-7.293065215617347e-08,2509.3627541517117
11,0.05,266.8152452904951,0.0029069612393436543,0.0,-1.0889514904989091e-07,2484.143115792966
12,0.055,266.8098780474767,0.0029056586375501444,0.0,-1.610024562329253e-07,2461.0032356394117
13,0.06,266.80301397725185,0.0029039914913613746,0.0,-2.384408762770938e-07,2439.9439718023814
14,0.065,266.79415886134586,0.002901838545624995,0.0,-3.569050957806552e-07,2420.966683298938
15,0.07,266.7825873900794,0.0028990213513994463,0.0,-5.443177775458348e-07,2404.0736046509473
16,0.075,266.76720087637403,0.002895267988604458,0.0,-7.692592618977346e-07,2389.2668708589504
17,0.08,266.74625555414366,0.0028903224903313084,0.0,-5.681328022753625e-07,2376.538218559071
18,0.085,266.7213108074883,0.002884507359353276,0.0,-1.2271785373636579e-07,2364.834657787025
19,0.09,266.6958544169862,0.0028784387946098134,0.0,-6.209601798693162e-08,2353.120337680761
20,0.095,266.66979508223244,0.0028722420001853956,0.0,-6.392816334946734e-08,2341.4047281335347
21,0.1,266.6431285115988,0.0028659137364532754,0.0,-6.304859787647171e-08,2329.689109773534
22,0.105,266.6158604261339,0.0028594557859680974,0.0,-6.200472583125006e-08,2317.973429602952
23,0.11,266.5879961736976,0.002852870280369123,0.0,-6.095613517669261e-08,2306.2576857840213
24,0.115,266.55954120241563,0.0028461593623358523,0.0,-5.989188027462681e-08,2294.5418792410937
25,0.12,266.5305010822489,0.002839325206613723,0.0,-5.88122841124984e-08,2282.826010723354
26,0.125,266.5008815023237,0.0028323700194254117,0.0,-5.771796285066873e-08,2271.110080994588
27,0.13,266.4706882701365,0.00282529603721195,0.0,-5.6609495962686717e-08,2259.3940908332293
28,0.135,266.43992731076634,0.0028181055254437163,0.0,-5.548747771157363e-08,2247.678041028599
29,0.14,266.40860466605784,0.002810800777423337,0.0,-5.435249456601759e-08,2235.9619323784636
30,0.145,266.37672649377714,0.002803384113080389,0.0,-5.320514190888086e-08,2224.245765687089
31,0.15,266.34429906674575,0.0027958578777600093,0.0,-5.204601648184949e-08,2212.529541763652
32,0.155,266.31132877195193,0.0027882244410063054,0.0,-5.08757172540018e-08,2200.8132614209253
33,0.16,266.27782210963545,0.0027804861953411916,0.0,-4.9694844707316185e-08,2189.0969254741603
