Node n°,z,Temperature,Rhov,Enthalpy,DepositionRate,Sigma
1,0.0,273.00000000000006,0.004771057408078808,0.0,-0.029395193022463087,57.13960161449584
2,0.0002,272.8024464619948,0.004715906952128686,0.0,-0.00491207406021998,58.05150851337953
3,0.0004,272.60767839673906,0.004642324698580106,0.0,0.0006909677719633465,57.69053181650749
4,0.0006,272.41251850679254,0.004571335194644453,0.0,0.00021241953520568073,57.11274827578959
5,0.0008,272.2172381608391,0.004501142762135245,0.0,0.0002502136568049793,56.553612072659355
6,0.001,272.02181592709775,0.0044318892176435625,0.0,0.00024425943170823983,55.99312873485945
7,0.0012,271.82625518201024,0.004363552218862396,0.0,0.00024202110679888306,55.43299195945873
8,0.0014000000000000002,271.6305571948556,0.00429612336682307,0.0,0.00023948340669992723,54.873057206898295
9,0.0016,271.4347234046785,0.0042295931391987595,0.0,0.00023698562885822954,54.313335460298795
10,0.0018,271.23875522788524,0.004163952163464328,0.0,0.0002344993402565497,53.753824550447774
11,0.002,271.0426540743669,0.004099191110206725,0.0,0.00023202710344345234,53.19452340235209
12,0.0022,270.8464213460462,0.004035300702741164,0.0,0.0002295688675034796,52.63543083448671
13,0.0024,270.65005843690653,0.00397227171691706,0.0,0.0002271247948475105,52.07654566033541
14,0.0026,270.4535667328996,0.00391009498172979,0.0,0.00022469502489738698,51.517866680322705
15,0.0028000000000000004,270.2569476118666,0.0038487613798435755,0.0,0.00022227969371919567,50.95939268295422
16,0.003,270.060202443461,0.003788261848102465,0.0,0.00021987893253730493,50.401122445182295
17,0.0032,269.86333258907405,0.0037285873780211827,0.0,0.00021749286729182596,49.843054732831064
18,0.0034000000000000002,269.6663394017634,0.003669729016259415,0.0,0.00021512161934794373,49.28518830101334
19,0.0036,269.46922422618456,0.0036116778650768506,0.0,0.000212765305452843,48.727521894547216
20,0.0038,269.2719883985242,0.0035544250827704653,0.0,0.0002104240373536408,48.17005424836968
21,0.004,269.0746332464369,0.0034979618840933553,0.0,0.00020809792183682272,47.6127840879448
22,0.0042,268.8771600889851,0.003442279540657846,0.0,0.00020578706152417454,47.055710129668455
23,0.0044,268.67957023658016,0.0033873693813183513,0.0,0.00020349155418160635,46.49883108127163
24,0.0046,268.4818649909275,0.0033332227925384336,0.0,0.00020121149266306407,45.94214564221882
25,0.0048,268.2840456449736,0.003279831218740469,0.0,0.0001989469657417266,45.38565250410186
26,0.005,268.0861134828559,0.0032271861626379265,0.0,0.0001966980575249807,44.82935035103001
27,0.0052,267.88806977985496,0.0031752791855500784,0.0,0.00019446484726029468,44.27323786000964
28,0.0054,267.68991580234945,0.0031241019077018787,0.0,0.0001922474105413416,43.71731370127871
29,0.005600000000000001,267.4916528077737,0.0030736460085047023,0.0,0.00019004581783105644,43.161576538401725
30,0.0058,267.2932820445771,0.0030239032268226593,0.0,0.0001878601357320084,42.606025027101246
31,0.006,267.09480475218686,0.0029748653612217393,0.0,0.0001856904262994752,42.05065780794365
32,0.0062,266.8962221609725,0.0029265242702035325,0.0,0.00018353674768431793,41.49547347167225
33,0.0064,266.69753549221315,0.002878871872421765,0.0,0.00018139915340501458,40.94047041353364
34,0.0066,266.49874595806693,0.002831900146885701,0.0,0.00017927769334503434,40.385646277916344
35,0.0068000000000000005,266.2998547615428,0.0027856011331447985,0.0,0.00017717241307163724,39.83099603194271
36,0.007000000000000001,266.10086309647465,0.0027399669314616417,0.0,0.0001750833544958841,39.276505893851485
37,0.0072,265.90177214749775,0.0026949897029659386,0.0,0.00017301055468280294,38.72213599556506
38,0.0074,265.7025830900274,0.0026506616697982515,0.0,0.00017095404789388668,38.167775715967224
39,0.0076,265.50329709023987,0.002606975115234297,0.0,0.0001689138636593609,37.613140463607046
40,0.0078000000000000005,265.3039153050551,0.0025639223837990756,0.0,0.00016689002835704983,37.057559581948134
41,0.008,265.1044388821225,0.002521495881363511,0.0,0.00016488256420680856,36.49959408493487
42,0.0082,264.90486895980774,0.002479688075229593,0.0,0.000162891490159471,35.93644675925266
43,0.0084,264.70520666718227,0.0024384914941998417,0.0,0.00016091682131273743,35.36322100262517
44,0.0086,264.5054531240147,0.0023978987286340666,0.0,0.0001589585688563152,34.77226472565335
45,0.0088,264.30560944076444,0.002357902430493456,0.0,0.0001570167410288312,34.15305264243632
46,0.009000000000000001,264.1056767185771,0.002318495313370544,0.0,0.00015509134281367626,33.493169960315186
47,0.0092,263.9056560492815,0.0022796701525062304,0.0,0.00015318237536686864,32.780767439178504
48,0.0094,263.7055485153892,0.0022414197847944748,0.0,0.00015128983617021245,32.00826164352258
49,0.0096,263.5053551900957,0.0022037371087758246,0.0,0.00014941372048700427,31.17622375181039
50,0.0098,263.3050771372836,0.0021666150846157864,0.0,0.00014755401950099456,30.29580371149305
51,0.01,263.104715411527,0.0021300467340742138,0.0,0.0001457107215110076,29.388197786128572
52,0.0102,262.9042710580985,0.002094025140461342,0.0,0.00014388381210653993,28.480747213856556
53,0.0104,262.70374511297723,0.002058543448582192,0.0,0.00014207327341956836,27.60079322986727
54,0.0106,262.5031386028591,0.002023594864670402,0.0,0.00014027908458027623,26.76953209018494
55,0.0108,262.3024525451685,0.0019891726563112146,0.0,0.0001385012225692316,25.99811373348025
56,0.011000000000000001,262.1016879480714,0.001955270152351713,0.0,0.00013673966055318418,25.287109332108354
57,0.011200000000000002,261.90084581049064,0.0019218807428029055,0.0,0.00013499436927019197,24.62893545014227
58,0.0114,261.6999271221225,0.0018889978787300075,0.0,0.000133265317054445,24.011742854023804
59,0.0116,261.4989328634547,0.0018566150721329214,0.0,0.00013155246965834897,23.423116764280447
60,0.0118,261.2978640057855,0.0018247258958158338,0.0,0.00012985578950299817,22.85253191352506
61,0.012,261.0967215112455,0.0017933239832488587,0.0,0.00012817523694880553,22.292336234711264
62,0.012199999999999999,260.8955063328197,0.0017624030284191332,0.0,0.00012651077010413758,21.737633150589467
63,0.0124,260.6942194143716,0.0017319567856718928,0.0,0.00012486234415164156,21.185625474857794
64,0.0126,260.49286169066835,0.0017019790695443767,0.0,0.00012322991238867918,20.634874250153686
65,0.0128,260.29143408740737,0.0016724637545889255,0.0,0.00012161342556606778,20.084708850219858
66,0.013000000000000001,260.0899375212442,0.0016434047751887524,0.0,0.00012001283211599464,19.534844715440705
67,0.0132,259.88837289982183,0.0016147961253648111,0.0,0.00011842807847852771,18.985171258046506
68,0.0134,259.68674112180094,0.0015866318585746188,0.0,0.00011685910898842615,18.435648644735018
69,0.013600000000000001,259.48504307689166,0.0015589060875026645,0.0,0.0001153058656771063,17.88626312982568
70,0.013800000000000002,259.28327964588624,0.0015316129838438943,0.0,0.00011376828874485791,17.337009717675514
71,0.014000000000000002,259.08145170069315,0.0015047467780786342,0.0,0.00011224631623819299,16.787886090891366
72,0.014199999999999999,258.879560104372,0.0014783017592411782,0.0,0.00011073988466283418,16.238890683739072
73,0.0144,258.6776057111697,0.0014522722746804497,0.0,0.00010924892846524676,15.690022126587175
74,0.0146,258.47558936655764,0.00142665272981356,0.0,0.00010777337996074509,15.141279100026962
75,0.0148,258.27351190726995,0.0014014375878744231,0.0,0.00010631317068992641,14.59266029999031
76,0.015,258.07137416134236,0.0013766213696527105,0.0,0.0001048682293965017,14.044164430212538
77,0.0152,257.86917694815276,0.0013521986532294928,0.0,0.00010343848360992463,13.495790200832165
78,0.0154,257.6669210784621,0.0013281640737053883,0.0,0.00010202385959574981,12.947536328243443
79,0.015600000000000001,257.4646073544563,0.0013045123229222934,0.0,0.00010062428160782002,12.39940153518142
80,0.0158,257.2622365697891,0.0012812381491806015,0.0,9.923967267807027e-05,11.851384550842976
81,0.016,257.05980950962595,0.0012583363569499662,0.0,9.786995441294021e-05,11.303484111009936
82,0.016200000000000003,256.85732695068816,0.0012358018065749144,0.0,9.65150470429788e-05,10.755698958168729
83,0.0164,256.6547896612984,0.0012136294139756848,0.0,9.517486956151263e-05,10.208027841626112
84,0.0166,256.4521984014264,0.001191814150342841,0.0,9.384933911608939e-05,9.660469517619752
85,0.0168,256.2495539227361,0.001170351041829398,0.0,9.253837247613934e-05,9.11302274942565
86,0.017,256.04685696863277,0.0011492351692353926,0.0,9.124188455279005e-05,8.565686307461673
87,0.0172,255.84410827431137,0.0011284616676905735,0.0,8.995978946812177e-05,8.018458969386433
88,0.0174,255.64130856680504,0.0011080257263309948,0.0,8.869199989712499e-05,7.471339520194196
89,0.0176,255.43845856503486,0.0010879225879726854,0.0,8.743842775146503e-05,6.924326752306196
90,0.0178,255.23555897985963,0.0010681475487811889,0.0,8.619898432316081e-05,6.377419465657942
91,0.018000000000000002,255.03261051412622,0.001048695957935914,0.0,8.497357893864652e-05,5.830616467787496
92,0.0182,254.82961386272098,0.0010295632172929847,0.0,8.376212210719151e-05,5.283916573856764
93,0.0184,254.62656971262052,0.0010107447810483027,0.0,8.256450350395345e-05,4.73731860750719
94,0.018600000000000002,254.42347874295425,0.0009922361553229616,0.0,8.13808787785036e-05,4.190821390476199
95,0.0188,254.22034162491613,0.00097403289874849,0.0,8.020781826219822e-05,3.644423883014909
96,0.019000000000000003,254.01715902370955,0.0009561306095970252,0.0,7.909005678208385e-05,3.098123298022796
97,0.0192,253.81393157317956,0.0009385250936422949,0.0,7.742443247969384e-05,2.5519404720954264
98,0.0194,253.61066021784598,0.0009212101008863726,0.0,8.333287576518656e-05,2.005578168192124
99,0.0196,253.40734160722846,0.0009042078018488279,0.0,-1.2694895845803727e-05,1.4630282778904093
100,0.019799999999999998,253.20403019546134,0.0008871578671800111,0.0,0.0012675473992217721,0.8703814337873539
101,0.02,253.0,0.0008748642079303905,0.0,0.006552520380048826,0.0
