Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.0002,0.34027206435487095,-10.384126775510433,0.0
2,0.0002,0.0004,0.3415590813932892,-34.885368069646255,0.0
3,0.0004,0.0006,0.34141110792997387,-59.327847942349855,0.0
4,0.0006,0.0008,0.3409654285359942,-83.69131661183941,0.0
5,0.0008,0.001,0.34054733877106036,-108.01719139144457,0.0
6,0.001,0.0012,0.34012925212236433,-132.3002267319965,0.0
7,0.0012,0.0014000000000000002,0.33971353812081884,-156.54129190029647,0.0
8,0.0014000000000000002,0.0016,0.3393000266874724,-180.7405674751649,0.0
9,0.0016,0.0018,0.3388887616887528,-204.89831854970495,0.0
10,0.0018,0.002,0.3384797680150666,-229.01481233140976,0.0
11,0.002,0.0022,0.33807307125396485,-253.09032619407478,0.0
12,0.0022,0.0024,0.33766869603461425,-277.1251465639114,0.0
13,0.0024,0.0026,0.3372666661734908,-301.11956871020186,0.0
14,0.0026,0.0028000000000000004,0.33686700466539443,-325.07389644745587,0.0
15,0.0028000000000000004,0.003,0.33646973368258454,-348.98844184101137,0.0
16,0.003,0.0032,0.33607487459304647,-372.8635249324439,0.0
17,0.0032,0.0034000000000000002,0.335682447964551,-396.6994734549359,0.0
18,0.0034000000000000002,0.0036,0.3352924735591928,-420.4966225374005,0.0
19,0.0036,0.0038,0.33490497034520156,-444.2553144281922,0.0
20,0.0038,0.004,0.3345199565034892,-467.97589821553623,0.0
21,0.004,0.0042,0.3341374494373355,-491.65872955442876,0.0
22,0.0042,0.0044,0.3337574657733835,-515.3041703833475,0.0
23,0.0044,0.0046,0.33338002137166467,-538.9125886551127,0.0
24,0.0046,0.0048,0.33300513133345316,-562.4843580675383,0.0
25,0.0048,0.005,0.33263281000543954,-586.0198577901119,0.0
26,0.005,0.0052,0.33226307099497127,-609.5194722120041,0.0
27,0.0052,0.0054,0.3318959271989125,-632.9835907219582,0.0
28,0.0054,0.005600000000000001,0.33153139094065487,-656.4126077146161,0.0
29,0.005600000000000001,0.0058,0.33116947468121016,-679.8069238373716,0.0
30,0.0058,0.006,0.3308101944417475,-703.1669533243817,0.0
31,0.006,0.0062,0.33045358501693317,-726.493158806798,0.0
32,0.0062,0.0064,0.3300997617004902,-749.7861986534992,0.0
33,0.0064,0.0066,0.3297491480838932,-773.0474914632164,0.0
34,0.0066,0.0068000000000000005,0.32940323837111307,-796.281174962027,0.0
35,0.0068000000000000005,0.007000000000000001,0.3290669021454991,-819.5002473990234,0.0
36,0.007000000000000001,0.0072,0.3287546482544234,-842.7438864689107,0.0
37,0.0072,0.0074,0.32850582007648216,-866.1211040225248,0.0
38,0.0074,0.0076,0.3284171500365342,-889.9081845164783,0.0
39,0.0076,0.0078000000000000005,0.328703296210603,-914.7384108313112,0.0
40,0.0078000000000000005,0.008,0.3297914578042322,-941.915866667135,0.0
41,0.008,0.0082,0.3324368206649385,-973.8319471119217,0.0
