Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.0002,0.32301311150533574,-9.720756803210913,0.0
2,0.0002,0.0004,0.323748582108131,-32.927913660977694,0.0
3,0.0004,0.0006,0.323664042400927,-56.10807374940082,0.0
4,0.0006,0.0008,0.3234093796123152,-79.24964157096804,0.0
5,0.0008,0.001,0.3231704809517891,-102.37621374779553,0.0
6,0.001,0.0012,0.3229315824424596,-125.48472623280277,0.0
7,0.0012,0.0014000000000000002,0.322694038207666,-148.57560925580512,0.0
8,0.0014000000000000002,0.0016,0.32245775113181446,-171.64889989870005,0.0
9,0.0016,0.0018,0.3222227463550757,-194.70468390759498,0.0
10,0.0018,0.002,0.32198903817151864,-217.74304861188233,0.0
11,0.002,0.0022,0.32175664127142994,-240.7640875287103,0.0
12,0.0022,0.0024,0.3215255697950696,-263.7678997296074,0.0
13,0.0024,0.0026,0.32129583741660367,-286.754589724557,0.0
14,0.0026,0.0028000000000000004,0.3210674573383456,-309.7242672943254,0.0
15,0.0028000000000000004,0.003,0.3208404422906046,-332.67704732537527,0.0
16,0.003,0.0032,0.3206148045424295,-355.6130496561376,0.0
17,0.0032,0.0034000000000000002,0.3203905559033119,-378.5323989164496,0.0
18,0.0034000000000000002,0.0036,0.3201677077207454,-401.435224361754,0.0
19,0.0036,0.0038,0.31994627088649913,-424.32165971713977,0.0
20,0.0038,0.004,0.31972625584051745,-447.1918430200647,0.0
21,0.004,0.0042,0.3195076725768566,-470.045916467077,0.0
22,0.0042,0.0044,0.3192905306440491,-492.88402625384725,0.0
23,0.0044,0.0046,0.3190748391507664,-515.7063224232596,0.0
24,0.0046,0.0048,0.3188606067702627,-538.5129587133182,0.0
25,0.0048,0.005,0.31864784174315397,-561.3040924033696,0.0
26,0.005,0.0052,0.3184365518880572,-584.0798841753921,0.0
27,0.0052,0.0054,0.3182267446274809,-606.8404980085571,0.0
28,0.0054,0.005600000000000001,0.31801842712206463,-629.5861012995302,0.0
29,0.005600000000000001,0.0058,0.31781160697719224,-652.3168662187993,0.0
30,0.0058,0.006,0.317606295662102,-675.0329771546379,0.0
31,0.006,0.0062,0.31740252372011857,-697.7346656326864,0.0
32,0.0062,0.0064,0.31720040249140075,-720.4223577655544,0.0
33,0.0064,0.0066,0.31700035190628906,-743.0972388468277,0.0
34,0.0066,0.0068000000000000005,0.3168038627964003,-765.7632123523916,0.0
35,0.0068000000000000005,0.007000000000000001,0.3166158016600552,-788.4330414439129,0.0
36,0.007000000000000001,0.0072,0.31645067453956377,-811.1456679836427,0.0
37,0.0072,0.0074,0.3163478222864887,-834.0098673483968,0.0
38,0.0074,0.0076,0.31640397507309515,-857.3016869774203,0.0
39,0.0076,0.0078000000000000005,0.3168337889916515,-881.6541722817614,0.0
40,0.0078000000000000005,0.008,0.3180644615308381,-908.3711691392455,0.0
41,0.008,0.0082,0.32085117708182986,-939.8438345483379,0.0
42,0.0082,0.0084,0.3263612107142634,-979.9237239641656,0.0
43,0.0084,0.0086,0.336126632275371,-1033.9282789615147,0.0
44,0.0086,0.0088,0.35174495863652216,-1107.830912058036,0.0
45,0.0088,0.009000000000000001,0.374266768438835,-1206.3095277938644,0.0
46,0.009000000000000001,0.0092,0.40337761080929146,-1329.8467554237116,0.0
47,0.0092,0.0094,0.4367056698930846,-1471.8939710995587,0.0
48,0.0094,0.0096,0.4697169257526735,-1617.7547076071742,0.0
49,0.0096,0.0098,0.49652951196130835,-1746.6566772438835,0.0
50,0.0098,0.01,0.5115576093163571,-1837.1628741559375,0.0
51,0.01,0.0102,0.5113845703910758,-1874.1476659267282,0.0
52,0.0102,0.0104,0.4960103961041381,-1854.2590654545568,0.0
53,0.0104,0.0106,0.4688517349757927,-1787.1743746584052,0.0
54,0.0106,0.0108,0.4354944054174409,-1692.0073470378045,0.0
55,0.0108,0.011000000000000001,0.4018202708607559,-1590.6873365095314,0.0
56,0.011000000000000001,0.011200000000000002,0.37236334656244513,-1501.4366416134872,0.0
57,0.011200000000000002,0.0114,0.3494954429901795,-1434.9296540757634,0.0
58,0.0114,0.0116,0.33353100585902284,-1393.935819481648,0.0
59,0.0116,0.0118,0.3234194521471065,-1375.5085693654603,0.0
60,0.0118,0.012,0.3175632614865918,-1374.0243062777413,0.0
61,0.012,0.012199999999999999,0.31443036124294643,-1383.6771272951544,0.0
62,0.012199999999999999,0.0124,0.3128534740030595,-1399.8428892640384,0.0
63,0.0124,0.0126,0.3120774132597217,-1419.428733886063,0.0
64,0.0126,0.0128,0.31167497952499534,-1440.6359638796075,0.0
65,0.0128,0.013000000000000001,0.31143151479407677,-1462.5385184498555,0.0
66,0.013000000000000001,0.0132,0.3112502870790013,-1484.7098031846836,0.0
67,0.0132,0.0134,0.3110919538398101,-1506.9728089835533,0.0
68,0.0134,0.013600000000000001,0.310942007500471,-1529.2611106543686,0.0
69,0.013600000000000001,0.013800000000000002,0.31079558020227277,-1551.5521444144017,0.0
70,0.013800000000000002,0.014000000000000002,0.31065117994687746,-1573.8390200522383,0.0
