Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.005,0.9768937912130994,-29863.32772335103,0.0
2,0.005,0.01,0.9306813299253351,-28634.71830354257,0.0
3,0.01,0.015,0.8844688790798395,-27167.61735493956,0.0
4,0.015,0.02,0.838256424581226,-25768.365986113517,0.0
5,0.02,0.025,0.7920439664975296,-24354.897605223865,0.0
6,0.025,0.03,0.745831504904042,-22949.217346104524,0.0
7,0.03,0.035,0.699616106130845,-21545.32506222005,0.0
8,0.035,0.04,0.6533900444344519,-20144.67988392202,0.0
9,0.04,0.045,0.6071602651467947,-18746.970097757647,0.0
10,0.045,0.05,0.5609319325861157,-17352.455656690687,0.0
11,0.05,0.055,0.5146971710633514,-15960.706339343058,0.0
12,0.055,0.06,0.4684525629233084,-14572.30658716221,0.0
13,0.06,0.065,0.422192472132076,-13183.943593321708,0.0
14,0.065,0.07,0.3759073865562814,-11806.230333311982,0.0
15,0.07,0.075,0.3295814582716075,-10396.290590016302,0.0
16,0.075,0.08,0.2833585082469372,-9116.244665021663,0.0
17,0.08,0.085,0.26044735239707445,-8485.526125931174,0.0
18,0.085,0.09,0.260583541891986,-8502.278437667223,0.0
19,0.09,0.095,0.26058405172865284,-8645.681185572455,0.0
20,0.095,0.1,0.2605849910081799,-8756.85929980562,0.0
21,0.1,0.105,0.2605859074077526,-8880.136565323104,0.0
22,0.105,0.11,0.2605868011905353,-9003.599806181459,0.0
23,0.11,0.115,0.2605876719350519,-9130.409854722873,0.0
24,0.115,0.12,0.260588519431421,-9259.687816091777,0.0
25,0.12,0.125,0.26058934361222874,-9391.636602895727,0.0
26,0.125,0.13,0.26059014451109264,-9526.168636518643,0.0
27,0.13,0.135,0.26059092223605623,-9663.273566667198,0.0
28,0.135,0.14,0.26059167695180147,-9802.919754923198,0.0
29,0.14,0.145,0.2605924088672919,-9945.080686149038,0.0
30,0.145,0.15,0.2605931182268899,-10089.727905744188,0.0
31,0.15,0.155,0.2605938053037744,-10236.8329263541,0.0
32,0.155,0.16,0.26059447039492045,-10386.366731239901,0.0
33,0.16,0.165,0.2605951138171774,-10538.299921583142,0.0
34,0.165,0.17,0.2605957359041269,-10692.602691165488,0.0
35,0.17,0.175,0.26059633700352774,-10849.244847181311,0.0
36,0.175,0.18,0.2605969174751803,-11008.195818529679,0.0
37,0.18,0.185,0.2605974776891288,-11169.424667263916,0.0
38,0.185,0.19,0.26059801802411353,-11332.900098969752,0.0
39,0.19,0.195,0.2605985388662249,-11498.590473171389,0.0
40,0.195,0.2,0.26059904060771893,-11666.463813439734,0.0
