Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.005,0.9769451460979627,-40.128049471175856,0.0
2,0.005,0.01,0.9306812454637698,-118.56939728099682,0.0
3,0.01,0.015,0.8844687387503428,-197.17759267317686,0.0
4,0.015,0.02,0.8382562288271084,-275.96073725330143,0.0
5,0.02,0.025,0.7920437158226774,-354.939905576399,0.0
6,0.025,0.03,0.7458311998868581,-434.1393731108791,0.0
7,0.03,0.035,0.6996113404663618,-513.5819978590125,0.0
8,0.035,0.04,0.6533685396333884,-593.25289663216,0.0
9,0.04,0.045,0.6071237531947373,-673.0599725882904,0.0
10,0.045,0.05,0.5608889682636433,-752.8815613271912,0.0
11,0.05,0.055,0.5146451569831356,-832.5618518251932,0.0
12,0.055,0.06,0.4683876091422082,-911.8520685977904,0.0
13,0.06,0.065,0.4221086231737245,-990.2960524511547,0.0
14,0.065,0.07,0.37579536100212546,-1067.0420506421292,0.0
15,0.07,0.075,0.32942740479949617,-1140.4576920768782,0.0
16,0.075,0.08,0.2832254163119076,-1208.2341206490046,0.0
17,0.08,0.085,0.2604305975275095,-1371.3322064093013,0.0
18,0.085,0.09,0.2606355279807894,-1656.928447158454,0.0
19,0.09,0.095,0.2606336379334783,-1941.287923829043,0.0
20,0.095,0.1,0.26063285465394354,-2225.72450192519,0.0
21,0.1,0.105,0.26063209018371786,-2510.2108459435135,0.0
22,0.105,0.11,0.260631346405019,-2794.728007322094,0.0
23,0.11,0.115,0.2606306217680969,-3079.2572672748943,0.0
24,0.115,0.12,0.2606299150760953,-3363.780206577906,0.0
25,0.12,0.125,0.2606292253735567,-3648.2787402315034,0.0
26,0.125,0.13,0.2606285518788352,-3932.735151501879,0.0
27,0.13,0.135,0.2606278939404705,-4217.132125079673,0.0
28,0.135,0.14,0.2606272510074664,-4501.452778754894,0.0
29,0.14,0.145,0.26062662260043146,-4785.680694121935,0.0
30,0.145,0.15,0.260626008301412,-5069.799946015518,0.0
31,0.15,0.155,0.26062540774044907,-5353.795130403375,0.0
32,0.155,0.16,0.26062482058060044,-5637.651390543033,0.0
33,0.16,0.165,0.2606242465164334,-5921.354441881952,0.0
34,0.165,0.17,0.26062368526718527,-6204.890595212529,0.0
35,0.17,0.175,0.2606231365698207,-6488.246777866694,0.0
36,0.175,0.18,0.26062260017576566,-6771.410553114229,0.0
37,0.18,0.185,0.26062207584968794,-7054.370137617591,0.0
38,0.185,0.19,0.26062156336636916,-7337.114416965184,0.0
39,0.19,0.195,0.2606210625095655,-7619.632959455687,0.0
40,0.195,0.2,0.2606205730688642,-7901.916027295522,0.0
41,0.2,0.205,0.26062009483656173,-8183.954585572634,0.0
42,0.205,0.21,0.2606196276133304,-8465.740309502948,0.0
43,0.21,0.215,0.2606191712022595,-8747.265589334851,0.0
44,0.215,0.22,0.2606187254069654,-9028.52353285053,0.0
45,0.22,0.225,0.2606182900356739,-9309.507965763418,0.0
46,0.225,0.23,0.26061786489800026,-9590.213429637202,0.0
47,0.23,0.235,0.2606174498050167,-9870.63517744913,0.0
48,0.235,0.24,0.26061704456959184,-10150.769167277384,0.0
49,0.24,0.245,0.2606166490049098,-10430.612053285498,0.0
50,0.245,0.25,0.2606162629257171,-10710.161174417357,0.0
51,0.25,0.255,0.26061588614929115,-10989.414541153796,0.0
52,0.255,0.26,0.2606155184929284,-11268.370819766375,0.0
53,0.26,0.265,0.2606151597733581,-11547.029314335306,0.0
54,0.265,0.27,0.2606148098103456,-11825.38994672251,0.0
55,0.27,0.275,0.26061446842643277,-12103.453234325994,0.0
56,0.275,0.28,0.2606141354433619,-12381.22026555084,0.0
57,0.28,0.285,0.2606138106840855,-12658.69267365194,0.0
58,0.285,0.29,0.26061349397378375,-12935.872608463844,0.0
59,0.29,0.295,0.2606131851405245,-13212.76270604345,0.0
60,0.295,0.3,0.26061288401221777,-13489.366056514811,0.0
61,0.3,0.305,0.2606125904204008,-13765.686170342397,0.0
62,0.305,0.31,0.2606123041987254,-14041.726942822308,0.0
63,0.31,0.315,0.26061202518199006,-14317.492616854577,0.0
