time,Energy Leak from beginning
900,-307671.8966593838
1800,6333835.524211745
2700,-8421274.677665085
3600,164263875.57110372
4500,-486263.02478033304
5400,-4004249.5888223816
6300,2157953.1100738123
7200,-9059847.387343172
8100,5420494.441842483
9000,-13898653.166061768
9900,5242561.159215072
10800,-7779074.618546559
11700,1942558.7782780845
12600,-3991513.3350990107
13500,-49386.37152535748
14400,-2469562.159217877
15300,-920297.3512887885
16200,-1880198.8960743926
17100,-1273627.2851418909
18000,-1650900.4239336415
18900,-1413668.1442498006
19800,-1561293.7331772852
20700,-1468613.207134139
21600,-1526196.542947771
22500,-1490024.624735222
23400,-1512416.8945792238
24300,-1498304.6406813788
25200,-1506978.353521191
26100,-1501465.8906538791
27000,-1504804.7152030058
27900,-1502641.0917461542
28800,-1503910.8370507283
29700,-1503050.6575480532
30600,-1503520.7032823255
31500,-1503168.259027683
32400,-1503330.8346334219
33300,-1503176.7673053686
34200,-1503222.2269440338
35100,-1503146.3456925566
36000,-1503148.0025935497
36900,-1503103.5093545157
37800,-1503089.4289992158
38700,-1503058.0842992172
39600,-1503038.8920196556
40500,-1503013.4807854646
41400,-1502993.1146973069
42300,-1502970.7386283958
43200,-1502950.6264778909
44100,-1502930.0629911025
45000,-1502910.658445698
45900,-1502891.3201308365
46800,-1502872.7402701327
47700,-1502854.408442028
48600,-1502836.5667609384
49500,-1502819.065171231
50400,-1502801.9333809281
51300,-1502785.1525241518
52200,-1502768.6689622395
53100,-1502752.52184723
54000,-1502736.6483686157
54900,-1502721.0595889955
55800,-1502705.708705076
56700,-1502690.659751174
57600,-1502675.8072788438
58500,-1502661.2016054785
59400,-1502646.8215057333
60300,-1502632.6466130794
61200,-1502618.686856357
62100,-1502604.8727042864
63000,-1502591.328191761
63900,-1502577.8869126888
64800,-1502564.669116458
65700,-1502551.5809760399
66600,-1502538.6835223613
67500,-1502525.8756573212
68400,-1502513.3023166046
69300,-1502500.8111335065
70200,-1502488.4893896054
71100,-1502476.271789624
72000,-1502464.2074668056
72900,-1502452.2289898316
73800,-1502440.431718147
74700,-1502428.688988662
75600,-1502417.0716177893
76500,-1502405.5680984282
77400,-1502394.1675347718
78300,-1502382.8645622118
79200,-1502371.6687060215
80100,-1502360.5296778902
81000,-1502349.512921334
81900,-1502338.5855908187
82800,-1502327.7233626533
83700,-1502316.920701165
84600,-1502306.2475023959
85500,-1502295.6058409074
