Node n°,z,Temperature,Rhov,Enthalpy,DepositionRate,Sigma
1,0,273.0000000000001,0.004788456255454918,0.0,-3.27596726520035e-07,57.36726894086502
2,0.00011341055140609595,272.8919501723395,0.004747753739780535,0.0,-7.294763715841613e-05,56.83020276983045
3,0.00022670364734983463,272.7833755813677,0.004707319434916823,0.0,-7.518418587144409e-06,56.295263493521716
4,0.00034038369307663887,272.6742406676273,0.004666853951886788,0.0,-6.525444653040821e-05,55.758960100562916
5,0.00045418916906380335,272.5643801931964,0.004626558239001536,0.0,-1.4969404448131587e-05,55.22354106412236
6,0.0005682760941443975,272.4539974677202,0.004586284207572871,0.0,-5.772958315042006e-05,54.68740395212474
7,0.0006825542563537064,272.3428607549401,0.004546143367341529,0.0,-2.2161117888761507e-05,54.15174004706991
8,0.0007970815505406166,272.231167095482,0.004506051155585631,0.0,-4.977148211738632e-05,53.61566134522632
9,0.0009118301289178568,272.1187283131478,0.004466069148518901,0.0,-2.932498886116753e-05,53.079808151991735
10,0.001026817547507683,272.00567483121483,0.0044261537689854955,0.0,-4.295260920032067e-05,52.54374044314668
11,0.0011420418022977422,271.8918938433972,0.004386332219308802,0.0,-3.518248845763992e-05,52.00773317680351
12,0.0012575054281838242,271.7774353456164,0.004346589607215898,0.0,-3.626998963057669e-05,51.47164427056447
13,0.0013732139963679067,271.66226844807505,0.004306931428123945,0.0,-3.827933442293824e-05,50.93550071738787
14,0.0014891683771178247,271.54637360040925,0.004267357783572565,0.0,-3.396035106944965e-05,50.39933525013948
15,0.0016053730545795666,271.42976015153687,0.004227866924118542,0.0,-3.4308494085278487e-05,49.86308816707264
16,0.0017218313426913573,271.3124068645824,0.004188462214110002,0.0,-3.203793191535164e-05,49.32677848104457
17,0.0018385467091462748,271.19431044504364,0.004149144201275994,0.0,-2.816357424662886e-05,48.790382735935765
18,0.0019555234187018143,271.07547012503767,0.004109915999817287,0.0,-2.3833907254460435e-05,48.2538662113237
19,0.0020727659008455126,270.95588470757644,0.00407078222966048,0.0,-1.7168786651173982e-05,47.717194184121716
20,0.002190279288874209,270.8355621978667,0.004031748856975732,0.0,-8.155105611700031e-06,47.18030662812916
21,0.0023080696517360174,270.71451755317713,0.003992824464114946,0.0,3.465825571043207e-06,46.643122049077384
22,0.002426144245855086,270.5927742682072,0.0039540201974574436,0.0,1.8185546755232563e-05,46.10553257981992
23,0.0025445119651449385,270.4703665161332,0.003915350009469085,0.0,3.607833592379407e-05,45.567396502421936
24,0.0026631838221853805,270.34733928480426,0.003876830785944684,0.0,5.704894516161686e-05,45.028534979216836
25,0.0027821735066138205,270.22374827284034,0.0038384820982015695,0.0,8.08145374270582e-05,44.4887286572659
26,0.002901498022609858,270.0996590136164,0.0038003257809154883,0.0,0.0001068824411404986,43.947715228088185
27,0.0030211783868061117,269.97514511967154,0.0037623853168859173,0.0,0.00013464308428724398,43.40518824504345
28,0.0031412403948894298,269.8502860315555,0.00372468508083531,0.0,0.00016344300074459865,42.86079627238364
29,0.0032617154763922465,269.72516447142175,0.003687249530591747,0.0,0.00019263246830204055,42.31414180397611
30,0.003382641677527802,269.59986374295534,0.0036501023834177265,0.0,0.00022157680392929458,41.7647794063028
31,0.0035040648433921954,269.4744648605162,0.0036132657670167505,0.0,0.0002496161175995963,41.212212687987005
32,0.003626040117825898,269.349043224801,0.003576759269772145,0.0,0.0002759792364740714,40.65588997598658
33,0.0037486339655048192,269.2236642684377,0.0035405987336173624,0.0,0.0002996547545069873,40.09519867588564
34,0.0038719270955810984,269.09837709682614,0.0035047945227195793,0.0,0.00031919847239774633,39.52945807002264
35,0.003996019027873783,268.973204441809,0.0034693488038546865,0.0,0.00033240891558501017,38.957909584255056
36,0.004121035766992848,268.8481258173081,0.003434250977605636,0.0,0.00033571595744099914,38.3797021188254
37,0.004247143389299179,268.7230478801523,0.0033994696058648782,0.0,0.00032296907551714553,37.79386796488997
38,0.004374572507783139,268.59775041037136,0.003364937663356105,0.0,0.00028303149543503094,37.19928379580704
39,0.004503661285926886,268.4717859600719,0.003330525196170887,0.0,0.0001952291834845109,36.59461812934458
40,0.004634926155286436,268.34429287554644,0.003295988938129087,0.0,2.2067945214704105e-05,35.978300037387186
41,0.004769164497230748,268.21365284611863,0.0032608829279209056,0.0,-0.00029599659617357847,35.3486348606723
42,0.004907570827298521,268.0769044830013,0.003224418076459431,0.0,-0.0008145288816478158,34.70432965135209
43,0.00505178768283438,267.9289575151397,0.0031853207143075716,0.0,-0.0014470587101783048,34.04555906589469
44,0.005203700545120239,267.76247666346234,0.0031419674417907956,0.0,-0.0017177380090387076,33.374365109873175
45,0.005364716204559563,267.57134951146213,0.003093327414659115,0.0,-0.0009849624332341838,32.691095627631114
46,0.005534680279361388,267.35932217235273,0.0030405042524654716,0.0,0.00039055999174766794,31.987758710299577
47,0.005711562980141418,267.14130944761797,0.002986687181465311,0.0,0.0010137956579236074,31.25125583792237
48,0.005892408689981506,266.9278647370288,0.002934283797567591,0.0,0.00041558213344327125,30.481486516786468
49,0.006074420247673612,266.7160787145236,0.0028829499391792614,0.0,-0.0005202636136811476,29.701104316543486
50,0.006255351001918155,266.49788401158594,0.002831292314313512,0.0,-0.0006512184504294578,28.939213086936533
51,0.006433390882797143,266.27389890147384,0.002779602696622049,0.0,8.546722744834427e-05,28.205331231664424
52,0.0066073244351450965,266.05465633826265,0.0027296179694889346,0.0,0.00040566305757484567,27.489037741654624
53,0.006776509757683751,265.84452203876816,0.0026820566610748883,0.0,-7.502321345540135e-05,26.78703645603583
54,0.006940312365330974,265.6385851524177,0.002636305735146414,0.0,-0.0003462113129627943,26.111491009174095
55,0.007098043124175861,265.4351026802923,0.0025921252967337615,0.0,-2.2521525501648273e-05,25.469377892578198
56,0.0072495317917809065,265.2383017931698,0.002549923780575615,0.0,0.0001366130913018301,24.854826091945167
57,0.0073954457680667,265.0488935997295,0.002509687706061146,0.0,-8.463684059412307e-05,24.262624073382852
58,0.007536991359600016,264.8629994871713,0.0024708685799128623,0.0,-0.0001487664765749663,23.691499878655147
59,0.0076755635317981704,264.67845516515047,0.002432975625029645,0.0,-1.4449515322443522e-05,23.136275950326493
60,0.007812501986316485,264.49492415298545,0.002395726854037268,0.0,-6.503297236026174e-06,22.589336575597994
61,0.007948840132792774,264.31094733379445,0.0023588734438166853,0.0,-7.423997443237041e-05,22.046645145426524
62,0.008085208149988773,264.1249709276591,0.002322193951502919,0.0,-6.51400892802364e-05,21.5067093978664
63,0.008221950967895056,263.9366599276282,0.002285584233660679,0.0,-3.995746294734789e-05,20.9679248168313
64,0.00835925680959603,263.74593436857253,0.002249018459411513,0.0,-4.97820251593777e-05,20.42925563660121
65,0.008497218570318744,263.5524596456347,0.002212473882693634,0.0,-5.755295968760074e-05,19.89059642184025
66,0.008635881762835832,263.3560371789348,0.002175931109218325,0.0,-5.3653241371202345e-05,19.35192045587842
67,0.008775278207326468,263.1565978756916,0.002139385501728789,0.0,-5.318095643304523e-05,18.81309680366297
68,0.00891543522016338,262.954016779118,0.0021028346673387156,0.0,-5.542267045624892e-05,18.274095649945547
69,0.009056378070941017,262.74814445908004,0.002066273097799296,0.0,-5.6090180244524845e-05,17.734928086558988
70,0.009198132832069371,262.5388459976899,0.002029695849787731,0.0,-5.6429892258606394e-05,17.195576616182695
71,0.00934072715748349,262.32597744197153,0.001993098661241177,0.0,-5.7238577873583834e-05,16.65602223662034
72,0.009484190184376294,262.10937954875493,0.001956476680025135,0.0,-5.8019054988192495e-05,16.116252543832555
73,0.009628552760452741,261.88888380207555,0.0019198246746874124,0.0,-5.870172015234162e-05,15.576252036448752
74,0.009773847659818685,261.6643109003241,0.001883137262690389,0.0,-5.940086231028106e-05,15.036002320053864
75,0.009920109715129704,261.4354682908174,0.0018464087831616572,0.0,-6.0094639708642515e-05,14.495483834588205
76,0.010067375989138644,261.20214945510133,0.0018096332579518996,0.0,-6.075420609409336e-05,13.95467507901953
77,0.010215685975045224,260.9641327747151,0.0017728044088899729,0.0,-6.137434134283338e-05,13.413552126965932
78,0.010365081809641848,260.7211799726427,0.0017359156466302949,0.0,-6.19397022766949e-05,12.872088487406394
79,0.010515608509196818,260.4730345500921,0.0016989600626752923,0.0,-6.242265514751037e-05,12.330254739967934
80,0.010667314232498745,260.21942013660635,0.0016619304405739814,0.0,-6.27809487933474e-05,11.788018016546681
81,0.010820250573900438,259.96003877074827,0.0016248192913559012,0.0,-6.29436811866297e-05,11.245341294631139
82,0.010974472892922242,259.6945692833221,0.001587618935217716,0.0,-6.279047801636111e-05,10.70218229074281
83,0.011130040690475752,259.42266605600173,0.0015503216663937981,0.0,-6.212212235144569e-05,10.158491651246589
84,0.011287018047167877,259.1439586113298,0.001512920054048605,0.0,-6.062314446943816e-05,9.614209975734726
85,0.011445474147358702,258.85805272625737,0.001475407448291617,0.0,-5.782495404232779e-05,9.06926301646352
86,0.011605483922602581,258.5645339591281,0.0014377787641677122,0.0,-5.308855336014423e-05,8.523554280066456
87,0.011767128856511391,258.2629744826625,0.0014000315892170074,0.0,-4.563695812285229e-05,7.976954366163523
88,0.011930497992527427,257.9529436767265,0.0013621675815626987,0.0,-3.467030712232155e-05,7.429286921508313
89,0.012095689164278653,257.6340218182428,0.0013241939873848967,0.0,-1.9577180780684123e-05,6.880312228953254
90,0.012262810410936251,257.30581442990103,0.0012861249378604642,0.0,-2.0411087291549092e-07,6.329711087684182
91,0.012431981439776123,256.9679630123294,0.0012479820717290742,0.0,2.2926642146390614e-05,5.777073190120926
92,0.012603334867519815,256.62014730462215,0.0012097940978887168,0.0,4.8606969522890236e-05,5.221894577262958
93,0.012777016849439507,256.26207644508065,0.0011715952598473328,0.0,7.525179509314933e-05,4.663586873179867
94,0.012953186649633536,255.89347202004447,0.0011334232372843115,0.0,0.00010147618953980292,4.101496657863446
95,0.013132014728128045,255.51405306986769,0.0010953175715207077,0.0,0.0001266761207376512,3.5349283723883453
96,0.013313679055394469,255.12353785832914,0.001057319780910897,0.0,0.00015123693559243107,2.9631611763124868
97,0.01349835924674524,254.72167300888697,0.0010194758501304209,0.0,0.00017612222888330306,2.385455200817259
98,0.013686228588891534,254.3082932812905,0.0009818401342366694,0.0,0.0002020028044068659,1.8010462845699886
99,0.013877441892362227,253.88338111804146,0.0009444801733226068,0.0,0.00022854996315769058,1.2091623056663252
100,0.014072123026224948,253.4471630833141,0.0009074764681723994,0.0,0.00025454451932945715,0.6090159468130074
101,0.014270339989573616,253.0,0.000870931346626272,0.0,0.0002793304500336255,0.0
