Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.005,0.97689375,-16630.980925076798,0.0
2,0.005,0.01,0.93068125,-15846.018608012497,0.0
3,0.01,0.015,0.88446875,-15065.564044549441,0.0
4,0.015,0.02,0.8382562499999999,-14289.634250217337,0.0
5,0.02,0.025,0.79204375,-13518.247669538445,0.0
6,0.025,0.03,0.74583125,-12751.424322983947,0.0
7,0.03,0.035,0.69961875,-11989.184363745957,0.0
8,0.035,0.04,0.65340625,-11231.536893206434,0.0
9,0.04,0.045,0.60719375,-10478.460903773619,0.0
10,0.045,0.05,0.56098125,-9729.91244710269,0.0
11,0.05,0.055,0.51476875,-8985.825119072491,0.0
12,0.055,0.06,0.46855625,-8246.074631513426,0.0
13,0.06,0.065,0.42234375,-7510.423467386857,0.0
14,0.065,0.07,0.37613125000000003,-6778.416932276988,0.0
15,0.07,0.075,0.3299187499999999,-6049.1885858573605,0.0
16,0.075,0.08,0.28370625000000005,-5321.3053795881915,0.0
17,0.08,0.085,0.2606,-5030.614828317092,0.0
18,0.085,0.09,0.2606,-5192.25381309578,0.0
19,0.09,0.095,0.2606,-5357.294179204492,0.0
20,0.095,0.1,0.2606,-5525.91739544879,0.0
21,0.1,0.105,0.2606,-5698.046197146993,0.0
22,0.105,0.11,0.2606,-5873.582031134953,0.0
23,0.11,0.115,0.2606,-6052.42636012884,0.0
24,0.115,0.12,0.2606,-6234.479985358117,0.0
25,0.12,0.125,0.2606,-6419.643238364734,0.0
26,0.125,0.13,0.2606,-6607.816205085349,0.0
27,0.13,0.135,0.2606,-6798.89894534851,0.0
28,0.135,0.14,0.2606,-6992.791709468857,0.0
29,0.14,0.145,0.2606,-7189.395151201635,0.0
30,0.145,0.15,0.2606,-7388.610536313654,0.0
31,0.15,0.155,0.2606,-7590.339946064708,0.0
32,0.155,0.16,0.2606,-7794.4864749349545,0.0
33,0.16,0.165,0.2606,-8000.95442196869,0.0
34,0.165,0.17,0.2606,-8209.649475155067,0.0
35,0.17,0.175,0.2606,-8420.478888314885,0.0
36,0.175,0.18,0.2606,-8633.351650007817,0.0
37,0.18,0.185,0.2606,-8848.178644024634,0.0
38,0.185,0.19,0.2606,-9064.872801088297,0.0
39,0.19,0.195,0.2606,-9283.34924143406,0.0
40,0.195,0.2,0.2606,-9503.525407993802,0.0
41,0.2,0.205,0.2606,-9725.321189959226,0.0
42,0.205,0.21,0.2606,-9948.659036556754,0.0
43,0.21,0.215,0.2606,-10173.464060916473,0.0
44,0.215,0.22,0.2606,-10399.664133959881,0.0
45,0.22,0.225,0.2606,-10627.189968280147,0.0
46,0.225,0.23,0.2606,-10855.975192038642,0.0
47,0.23,0.235,0.2606,-11085.956412939973,0.0
48,0.235,0.24,0.2606,-11317.073272381926,0.0
49,0.24,0.245,0.2606,-11549.268489913202,0.0
50,0.245,0.25,0.2606,-11782.48789816602,0.0
51,0.25,0.255,0.2606,-12016.680468454808,0.0
52,0.255,0.26,0.2606,-12251.79832725724,0.0
53,0.26,0.265,0.2606,-12487.796763810498,0.0
54,0.265,0.27,0.2606,-12724.634229075835,0.0
55,0.27,0.275,0.2606,-12962.272326330674,0.0
56,0.275,0.28,0.2606,-13200.675793658704,0.0
57,0.28,0.285,0.2606,-13439.812478608135,0.0
58,0.285,0.29,0.2606,-13679.653305292612,0.0
59,0.29,0.295,0.2606,-13920.172234199681,0.0
60,0.295,0.3,0.2606,-14161.34621497374,0.0
61,0.3,0.305,0.2606,-14403.155132424108,0.0
62,0.305,0.31,0.2606,-14645.58174599701,0.0
