Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.005,0.97689375,-23909.55275875446,0.0
2,0.005,0.01,0.93068125,-22779.497090106564,0.0
3,0.01,0.015,0.88446875,-21653.006413967712,0.0
4,0.015,0.02,0.8382562499999999,-20530.09494104337,0.0
5,0.02,0.025,0.79204375,-19410.778497003437,0.0
6,0.025,0.03,0.74583125,-18295.074728192998,0.0
7,0.03,0.035,0.69961875,-17183.00214323839,0.0
8,0.035,0.04,0.65340625,-16074.571926136578,0.0
9,0.04,0.045,0.60719375,-14969.77388810181,0.0
10,0.045,0.05,0.56098125,-13868.581890865566,0.0
11,0.05,0.055,0.51476875,-12770.954225368228,0.0
12,0.055,0.06,0.46855625,-11676.807049890456,0.0
13,0.06,0.065,0.42234375,-10585.972389589273,0.0
14,0.065,0.07,0.37613125000000003,-9498.118413199021,0.0
15,0.07,0.075,0.3299187499999999,-8412.598651820841,0.0
16,0.075,0.08,0.28370625000000005,-7328.324468358166,0.0
17,0.08,0.085,0.2606,-6844.79755032938,0.0
18,0.085,0.09,0.2606,-6974.095171020399,0.0
19,0.09,0.095,0.2606,-7106.290362418846,0.0
20,0.095,0.1,0.2606,-7241.555364481315,0.0
21,0.1,0.105,0.2606,-7379.867208426383,0.0
22,0.105,0.11,0.2606,-7521.186781194383,0.0
23,0.11,0.115,0.2606,-7665.474984335251,0.0
24,0.115,0.12,0.2606,-7812.692133642465,0.0
25,0.12,0.125,0.2606,-7962.797981513072,0.0
26,0.125,0.13,0.2606,-8115.751764440876,0.0
27,0.13,0.135,0.2606,-8271.5122489462,0.0
28,0.135,0.14,0.2606,-8430.037777514946,0.0
29,0.14,0.145,0.2606,-8591.286314454679,0.0
30,0.145,0.15,0.2606,-8755.215491546129,0.0
31,0.15,0.155,0.2606,-8921.782653369197,0.0
32,0.155,0.16,0.2606,-9090.94490218589,0.0
33,0.16,0.165,0.2606,-9262.659142261678,0.0
34,0.165,0.17,0.2606,-9436.882123510935,0.0
35,0.17,0.175,0.2606,-9613.570484345535,0.0
36,0.175,0.18,0.2606,-9792.68079361281,0.0
37,0.18,0.185,0.2606,-9974.169591512851,0.0
38,0.185,0.19,0.2606,-10157.993429385448,0.0
39,0.19,0.195,0.2606,-10344.10890825416,0.0
40,0.195,0.2,0.2606,-10532.472716026865,0.0
41,0.2,0.205,0.2606,-10723.041663251424,0.0
42,0.205,0.21,0.2606,-10915.772717327798,0.0
43,0.21,0.215,0.2606,-11110.623035080172,0.0
44,0.215,0.22,0.2606,-11307.549993600756,0.0
45,0.22,0.225,0.2606,-11506.51121928272,0.0
46,0.225,0.23,0.2606,-11707.464614959363,0.0
47,0.23,0.235,0.2606,-11910.368385073505,0.0
48,0.235,0.24,0.2606,-12115.181058809781,0.0
49,0.24,0.245,0.2606,-12321.86151112184,0.0
50,0.245,0.25,0.2606,-12530.36898159904,0.0
51,0.25,0.255,0.2606,-12740.663091120467,0.0
52,0.255,0.26,0.2606,-12952.703856248247,0.0
53,0.26,0.265,0.2606,-13166.451701318027,0.0
54,0.265,0.27,0.2606,-13381.867468199596,0.0
55,0.27,0.275,0.2606,-13598.912423697328,0.0
56,0.275,0.28,0.2606,-13817.548264569848,0.0
57,0.28,0.285,0.2606,-14037.737120161304,0.0
58,0.285,0.29,0.2606,-14259.441552635943,0.0
59,0.29,0.295,0.2606,-14482.62455481444,0.0
60,0.295,0.3,0.2606,-14707.24954562894,0.0
61,0.3,0.305,0.2606,-14933.28036320736,0.0
62,0.305,0.31,0.2606,-15160.681255612653,0.0
63,0.31,0.315,0.2606,-15389.416869266213,0.0
64,0.315,0.32,0.2606,-15619.45223509488,0.0
65,0.32,0.325,0.2606,-15850.752752448441,0.0
66,0.325,0.33,0.2606,-16083.28417083809,0.0
67,0.33,0.335,0.2606,-16317.012569552713,0.0
68,0.335,0.34,0.2606,-16551.904335222855,0.0
69,0.34,0.345,0.2606,-16787.926137405124,0.0
70,0.345,0.35,0.2606,-17025.04490226446,0.0
71,0.35,0.355,0.2606,-17263.227784437448,0.0
72,0.355,0.36,0.2606,-17502.442137175964,0.0
73,0.36,0.365,0.2606,-17742.6554808618,0.0
74,0.365,0.37,0.2606,-17983.83546999821,0.0
75,0.37,0.375,0.2606,-18225.94985878579,0.0
76,0.375,0.38,0.2606,-18468.966465398775,0.0
77,0.38,0.385,0.2606,-18712.85313507799,0.0
78,0.385,0.39,0.2606,-18957.577702162966,0.0
79,0.39,0.395,0.2606,-19203.10795119169,0.0
80,0.395,0.4,0.2606,-19449.411577197887,0.0
81,0.4,0.405,0.2606,-19696.456145340897,0.0
82,0.405,0.41,0.2606,-19944.209050003014,0.0
83,0.41,0.415,0.2606,-20192.637473496314,0.0
84,0.415,0.42,0.2606,-20441.708344517054,0.0
85,0.42,0.425,0.2606,-20691.388296497094,0.0
86,0.425,0.43,0.2606,-20941.643625990986,0.0
87,0.43,0.435,0.2606,-21192.440251248598,0.0
88,0.435,0.44,0.2606,-21443.743671116736,0.0
89,0.44,0.445,0.2606,-21695.518924417956,0.0
90,0.445,0.45,0.2606,-21947.730549951324,0.0
91,0.45,0.455,0.2606,-22200.34254725889,0.0
92,0.455,0.46,0.2606,-22453.318338303743,0.0
93,0.46,0.465,0.2606,-22706.620730198327,0.0
94,0.465,0.47,0.2606,-22960.211879122107,0.0
95,0.47,0.475,0.2606,-23214.0532555688,0.0
96,0.475,0.48,0.2606,-23468.10561104963,0.0
97,0.48,0.485,0.2606,-23722.328946389942,0.0
98,0.485,0.49,0.2606,-23976.682481737444,0.0
99,0.49,0.495,0.2606,-24231.124628406564,0.0
100,0.495,0.5,0.2606,-24485.612962672767,0.0
101,0.5,0.505,0.2606,-24740.104201629827,0.0
102,0.505,0.51,0.2606,-24994.55418121217,0.0
103,0.51,0.515,0.2606,-25248.917836480363,0.0
104,0.515,0.52,0.2606,-25503.149184263417,0.0
105,0.52,0.525,0.2606,-25757.2013082422,0.0
106,0.525,0.53,0.2606,-26011.02634655033,0.0
107,0.53,0.535,0.2606,-26264.575481966007,0.0
108,0.535,0.54,0.2606,-26517.798934754945,0.0
109,0.54,0.545,0.2606,-26770.645958217505,0.0
110,0.545,0.55,0.2606,-27023.064836990747,0.0
111,0.55,0.555,0.2606,-27275.002888139894,0.0
112,0.555,0.56,0.2606,-27526.406465068474,0.0
113,0.56,0.565,0.2606,-27777.220964269647,0.0
114,0.565,0.57,0.2606,-28027.390834932867,0.0
115,0.57,0.575,0.2606,-28276.859591394106,0.0
116,0.575,0.58,0.2606,-28525.569828447602,0.0
117,0.58,0.585,0.2606,-28773.463239482815,0.0
118,0.585,0.59,0.2606,-29020.480637434568,0.0
119,0.59,0.595,0.2606,-29266.561978507812,0.0
120,0.595,0.6,0.2606,-29511.646388636884,0.0
121,0.6,0.605,0.2606,-29755.672192630467,0.0
122,0.605,0.61,0.2606,-29998.57694594171,0.0
123,0.61,0.615,0.2606,-30240.297469002333,0.0
