Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.005,0.97689375,-40070.92317854011,0.0
2,0.005,0.01,0.93068125,-38421.60942778905,0.0
3,0.01,0.015,0.88446875,-36450.79113500071,0.0
4,0.015,0.02,0.8382562499999999,-34569.2923949979,0.0
5,0.02,0.025,0.79204375,-32667.046534541827,0.0
6,0.025,0.03,0.74583125,-30773.561152056238,0.0
7,0.03,0.035,0.69961875,-28880.944915583867,0.0
8,0.035,0.04,0.65340625,-26991.331318019387,0.0
9,0.04,0.045,0.60719375,-25104.125905306173,0.0
10,0.045,0.05,0.56098125,-23219.542752097004,0.0
11,0.05,0.055,0.51476875,-21337.22802674581,0.0
12,0.055,0.06,0.46855625,-19458.22574161738,0.0
13,0.06,0.065,0.42234375,-17578.38277436539,0.0
14,0.065,0.07,0.37613125000000003,-15712.587997581628,0.0
15,0.07,0.075,0.3299187499999999,-13804.070713418343,0.0
16,0.075,0.08,0.28370625000000005,-12062.244340546531,0.0
17,0.08,0.085,0.2606,-11169.480877384458,0.0
18,0.085,0.09,0.2606,-11128.884218972544,0.0
19,0.09,0.095,0.2606,-11257.920512833727,0.0
20,0.095,0.1,0.2606,-11344.332492333924,0.0
21,0.1,0.105,0.2606,-11444.972330137778,0.0
22,0.105,0.11,0.2606,-11544.584001343539,0.0
23,0.11,0.115,0.2606,-11647.232275721068,0.0
24,0.115,0.12,0.2606,-11751.804395151605,0.0
25,0.12,0.125,0.2606,-11858.57438152979,0.0
26,0.125,0.13,0.2606,-11967.444137999404,0.0
27,0.13,0.135,0.2606,-12078.414746774866,0.0
28,0.135,0.14,0.2606,-12191.46018767064,0.0
29,0.14,0.145,0.2606,-12306.561177605483,0.0
30,0.145,0.15,0.2606,-12423.696105903044,0.0
31,0.15,0.155,0.2606,-12542.843465824222,0.0
32,0.155,0.16,0.2606,-12663.981205781465,0.0
33,0.16,0.165,0.2606,-12787.086906006916,0.0
34,0.165,0.17,0.2606,-12912.137734128599,0.0
35,0.17,0.175,0.2606,-13039.110460077567,0.0
36,0.175,0.18,0.2606,-13167.98145518619,0.0
37,0.18,0.185,0.2606,-13298.726695611098,0.0
38,0.185,0.19,0.2606,-13431.321764691063,0.0
39,0.19,0.195,0.2606,-13565.74185567925,0.0
40,0.195,0.2,0.2606,-13701.961774468884,0.0
41,0.2,0.205,0.2606,-13839.95594241505,0.0
42,0.205,0.21,0.2606,-13979.698399223656,0.0
43,0.21,0.215,0.2606,-14121.162805918146,0.0
44,0.215,0.22,0.2606,-14264.322447881616,0.0
45,0.22,0.225,0.2606,-14409.150237975682,0.0
46,0.225,0.23,0.2606,-14555.618719737431,0.0
47,0.23,0.235,0.2606,-14703.70007065298,0.0
48,0.235,0.24,0.2606,-14853.36610551208,0.0
49,0.24,0.245,0.2606,-15004.588279840926,0.0
50,0.245,0.25,0.2606,-15157.337693415831,0.0
51,0.25,0.255,0.2606,-15311.585093859721,0.0
52,0.255,0.26,0.2606,-15467.300880318755,0.0
53,0.26,0.265,0.2606,-15624.455107222933,0.0
54,0.265,0.27,0.2606,-15783.017488132762,0.0
55,0.27,0.275,0.2606,-15942.95739966706,0.0
56,0.275,0.28,0.2606,-16104.24388551987,0.0
57,0.28,0.285,0.2606,-16266.845660562729,0.0
58,0.285,0.29,0.2606,-16430.73111503495,0.0
59,0.29,0.295,0.2606,-16595.868318821216,0.0
60,0.295,0.3,0.2606,-16762.22502582224,0.0
61,0.3,0.305,0.2606,-16929.768678412824,0.0
62,0.305,0.31,0.2606,-17098.46641199415,0.0
63,0.31,0.315,0.2606,-17268.285059636786,0.0
64,0.315,0.32,0.2606,-17439.19115681854,0.0
65,0.32,0.325,0.2606,-17611.150946257178,0.0
66,0.325,0.33,0.2606,-17784.130382838524,0.0
67,0.33,0.335,0.2606,-17958.095138642777,0.0
68,0.335,0.34,0.2606,-18133.010608066757,0.0
69,0.34,0.345,0.2606,-18308.84191304758,0.0
70,0.345,0.35,0.2606,-18485.553908385955,0.0
71,0.35,0.355,0.2606,-18663.111187166858,0.0
72,0.355,0.36,0.2606,-18841.478086289662,0.0
73,0.36,0.365,0.2606,-19020.618692096567,0.0
74,0.365,0.37,0.2606,-19200.49684610568,0.0
75,0.37,0.375,0.2606,-19381.07615085104,0.0
76,0.375,0.38,0.2606,-19562.319975828486,0.0
77,0.38,0.385,0.2606,-19744.191463548992,0.0
78,0.385,0.39,0.2606,-19926.653535699348,0.0
79,0.39,0.395,0.2606,-20109.668899414093,0.0
80,0.395,0.4,0.2606,-20293.200053655244,0.0
81,0.4,0.405,0.2606,-20477.20929570398,0.0
82,0.405,0.41,0.2606,-20661.658727765465,0.0
83,0.41,0.415,0.2606,-20846.51026368484,0.0
84,0.415,0.42,0.2606,-21031.725635774797,0.0
85,0.42,0.425,0.2606,-21217.266401761222,0.0
86,0.425,0.43,0.2606,-21403.093951840478,0.0
87,0.43,0.435,0.2606,-21589.169515852,0.0
88,0.435,0.44,0.2606,-21775.454170567285,0.0
89,0.44,0.445,0.2606,-21961.908847094586,0.0
90,0.445,0.45,0.2606,-22148.494338398334,0.0
91,0.45,0.455,0.2606,-22335.171306938566,0.0
92,0.455,0.46,0.2606,-22521.900292424056,0.0
93,0.46,0.465,0.2606,-22708.641719682644,0.0
94,0.465,0.47,0.2606,-22895.35590664955,0.0
95,0.47,0.475,0.2606,-23082.003072472,0.0
96,0.475,0.48,0.2606,-23268.543345727783,0.0
97,0.48,0.485,0.2606,-23454.93677276459,0.0
98,0.485,0.49,0.2606,-23641.143326150705,0.0
99,0.49,0.495,0.2606,-23827.12291324316,0.0
100,0.495,0.5,0.2606,-24012.83538486869,0.0
101,0.5,0.505,0.2606,-24198.24054412079,0.0
102,0.505,0.51,0.2606,-24383.298155266984,0.0
103,0.51,0.515,0.2606,-24567.96795276824,0.0
104,0.515,0.52,0.2606,-24752.209650410463,0.0
105,0.52,0.525,0.2606,-24935.982950543454,0.0
106,0.525,0.53,0.2606,-25119.247553428082,0.0
107,0.53,0.535,0.2606,-25301.963166689107,0.0
108,0.535,0.54,0.2606,-25484.089514875355,0.0
109,0.54,0.545,0.2606,-25665.586349112695,0.0
110,0.545,0.55,0.2606,-25846.413456888666,0.0
111,0.55,0.555,0.2606,-26026.530671822846,0.0
112,0.555,0.56,0.2606,-26205.897883953592,0.0
113,0.56,0.565,0.2606,-26384.475048541113,0.0
114,0.565,0.57,0.2606,-26562.222200858712,0.0
