Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.005,0.97689375,-35248.99363974079,0.0
2,0.005,0.01,0.93068125,-33798.40750066439,0.0
3,0.01,0.015,0.88446875,-32065.5223551315,0.0
4,0.015,0.02,0.8382562499999999,-30411.805824807045,0.0
5,0.02,0.025,0.79204375,-28740.417777322,0.0
6,0.025,0.03,0.74583125,-27077.3233993122,0.0
7,0.03,0.035,0.69961875,-25415.58255811828,0.0
8,0.035,0.04,0.65340625,-23757.074623239583,0.0
9,0.04,0.045,0.60719375,-22101.274037257004,0.0
10,0.045,0.05,0.56098125,-20448.36450414115,0.0
11,0.05,0.055,0.51476875,-18798.026301422025,0.0
12,0.055,0.06,0.46855625,-17151.169518534964,0.0
13,0.06,0.065,0.42234375,-15504.090048242731,0.0
14,0.065,0.07,0.37613125000000003,-13869.913665335844,0.0
15,0.07,0.075,0.3299187499999999,-12198.279073419224,0.0
16,0.075,0.08,0.28370625000000005,-10674.345728637752,0.0
17,0.08,0.085,0.2606,-9902.758712684748,0.0
18,0.085,0.09,0.2606,-9886.989244816685,0.0
19,0.09,0.095,0.2606,-10022.229104011496,0.0
20,0.095,0.1,0.2606,-10120.144517032932,0.0
21,0.1,0.105,0.2606,-10231.174926029214,0.0
22,0.105,0.11,0.2606,-10341.780087603482,0.0
23,0.11,0.115,0.2606,-10455.562471999905,0.0
24,0.115,0.12,0.2606,-10571.530585731394,0.0
25,0.12,0.125,0.2606,-10689.923300800638,0.0
26,0.125,0.13,0.2606,-10810.64923455358,0.0
27,0.13,0.135,0.2606,-10933.704920838278,0.0
28,0.135,0.14,0.2606,-11059.062765714782,0.0
29,0.14,0.145,0.2606,-11186.701074043478,0.0
30,0.145,0.15,0.2606,-11316.596008368466,0.0
31,0.15,0.155,0.2606,-11448.723748079741,0.0
32,0.155,0.16,0.2606,-11583.059915482921,0.0
33,0.16,0.165,0.2606,-11719.579734256673,0.0
34,0.165,0.17,0.2606,-11858.257991720275,0.0
35,0.17,0.175,0.2606,-11999.069053719752,0.0
36,0.175,0.18,0.2606,-12141.986865459938,0.0
37,0.18,0.185,0.2606,-12286.984956141605,0.0
38,0.185,0.19,0.2606,-12434.03644261562,0.0
39,0.19,0.195,0.2606,-12583.114033330414,0.0
40,0.195,0.2,0.2606,-12734.190032230135,0.0
41,0.2,0.205,0.2606,-12887.236342689119,0.0
42,0.205,0.21,0.2606,-13042.224471456591,0.0
43,0.21,0.215,0.2606,-13199.125532614298,0.0
44,0.215,0.22,0.2606,-13357.910251545982,0.0
45,0.22,0.225,0.2606,-13518.548968911882,0.0
46,0.225,0.23,0.2606,-13681.011644630853,0.0
47,0.23,0.235,0.2606,-13845.267861865428,0.0
48,0.235,0.24,0.2606,-14011.28683100782,0.0
49,0.24,0.245,0.2606,-14179.037393666586,0.0
50,0.245,0.25,0.2606,-14348.488026654268,0.0
51,0.25,0.255,0.2606,-14519.606845970686,0.0
52,0.255,0.26,0.2606,-14692.361610783992,0.0
53,0.26,0.265,0.2606,-14866.719727410169,0.0
54,0.265,0.27,0.2606,-15042.648253286963,0.0
55,0.27,0.275,0.2606,-15220.113900945904,0.0
56,0.275,0.28,0.2606,-15399.08304198072,0.0
57,0.28,0.285,0.2606,-15579.521711012618,0.0
58,0.285,0.29,0.2606,-15761.395609656414,0.0
59,0.29,0.295,0.2606,-15944.6701104817,0.0
60,0.295,0.3,0.2606,-16129.310260979633,0.0
61,0.3,0.305,0.2606,-16315.280787529633,0.0
62,0.305,0.31,0.2606,-16502.546099372015,0.0
63,0.31,0.315,0.2606,-16691.070292586443,0.0
64,0.315,0.32,0.2606,-16880.817154080523,0.0
65,0.32,0.325,0.2606,-17071.750165592195,0.0
66,0.325,0.33,0.2606,-17263.83250770467,0.0
67,0.33,0.335,0.2606,-17457.027063882942,0.0
68,0.335,0.34,0.2606,-17651.296424532375,0.0
69,0.34,0.345,0.2606,-17846.602891082217,0.0
70,0.345,0.35,0.2606,-18042.908480102014,0.0
71,0.35,0.355,0.2606,-18240.1749274507,0.0
72,0.355,0.36,0.2606,-18438.363692468287,0.0
73,0.36,0.365,0.2606,-18637.435962210224,0.0
74,0.365,0.37,0.2606,-18837.352655731163,0.0
75,0.37,0.375,0.2606,-19038.07442842492,0.0
76,0.375,0.38,0.2606,-19239.561676424393,0.0
77,0.38,0.385,0.2606,-19441.77454106667,0.0
78,0.385,0.39,0.2606,-19644.672913430324,0.0
79,0.39,0.395,0.2606,-19848.21643895181,0.0
