Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.005,0.97689375,-54977.6995285124,0.0
2,0.005,0.01,0.93068125,-52714.00260665336,0.0
3,0.01,0.015,0.88446875,-50007.59028326036,0.0
4,0.015,0.02,0.8382562499999999,-47421.87521949978,0.0
5,0.02,0.025,0.79204375,-44805.90002949117,0.0
6,0.025,0.03,0.74583125,-42200.123837177096,0.0
7,0.03,0.035,0.69961875,-39593.714539204986,0.0
8,0.035,0.04,0.65340625,-36989.59089409166,0.0
9,0.04,0.045,0.60719375,-34386.943990467444,0.0
10,0.045,0.05,0.56098125,-31786.07972518757,0.0
11,0.05,0.055,0.51476875,-29186.53648862096,0.0
12,0.055,0.06,0.46855625,-26589.76865097482,0.0
13,0.06,0.065,0.42234375,-23990.229585440764,0.0
14,0.065,0.07,0.37613125000000003,-21408.24883589703,0.0
15,0.07,0.075,0.3299187499999999,-18767.229839398104,0.0
16,0.075,0.08,0.28370625000000005,-16351.529852917256,0.0
17,0.08,0.085,0.2606,-15083.744701786722,0.0
18,0.085,0.09,0.2606,-14965.864398734146,0.0
19,0.09,0.095,0.2606,-15075.15737835789,0.0
20,0.095,0.1,0.2606,-15125.430769699014,0.0
21,0.1,0.105,0.2606,-15193.354194868216,0.0
22,0.105,0.11,0.2606,-15258.368193311242,0.0
23,0.11,0.115,0.2606,-15325.965390113692,0.0
24,0.115,0.12,0.2606,-15394.657408718722,0.0
25,0.12,0.125,0.2606,-15464.82606226185,0.0
26,0.125,0.13,0.2606,-15536.351686339629,0.0
27,0.13,0.135,0.2606,-15609.248627736302,0.0
28,0.135,0.14,0.2606,-15683.494968208644,0.0
29,0.14,0.145,0.2606,-15759.078152403152,0.0
30,0.145,0.15,0.2606,-15835.9827645068,0.0
31,0.15,0.155,0.2606,-15914.193806167481,0.0
32,0.155,0.16,0.2606,-15993.695820932578,0.0
33,0.16,0.165,0.2606,-16074.473131681269,0.0
34,0.165,0.17,0.2606,-16156.509779903505,0.0
35,0.17,0.175,0.2606,-16239.789544942467,0.0
36,0.175,0.18,0.2606,-16324.295941883574,0.0
37,0.18,0.185,0.2606,-16410.012225239472,0.0
38,0.185,0.19,0.2606,-16496.92139115758,0.0
39,0.19,0.195,0.2606,-16585.006180097305,0.0
40,0.195,0.2,0.2606,-16674.249079459267,0.0
41,0.2,0.205,0.2606,-16764.63232630195,0.0
42,0.205,0.21,0.2606,-16856.137910112586,0.0
43,0.21,0.215,0.2606,-16948.747575640467,0.0
44,0.215,0.22,0.2606,-17042.44282579173,0.0
45,0.22,0.225,0.2606,-17137.20492458557,0.0
46,0.225,0.23,0.2606,-17233.014900172126,0.0
47,0.23,0.235,0.2606,-17329.853547911767,0.0
48,0.235,0.24,0.2606,-17427.701433519658,0.0
49,0.24,0.245,0.2606,-17526.538896268517,0.0
50,0.245,0.25,0.2606,-17626.346052258017,0.0
51,0.25,0.255,0.2606,-17727.102797744967,0.0
52,0.255,0.26,0.2606,-17828.788812536208,0.0
53,0.26,0.265,0.2606,-17931.38356344588,0.0
54,0.265,0.27,0.2606,-18034.866307814453,0.0
55,0.27,0.275,0.2606,-18139.21609709066,0.0
56,0.275,0.28,0.2606,-18244.411780477763,0.0
57,0.28,0.285,0.2606,-18350.432008640913,0.0
58,0.285,0.29,0.2606,-18457.25523747919,0.0
59,0.29,0.295,0.2606,-18564.859731956592,0.0
60,0.295,0.3,0.2606,-18673.22357000076,0.0
61,0.3,0.305,0.2606,-18782.32464646027,0.0
62,0.305,0.31,0.2606,-18892.140677122847,0.0
