Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,5.714285714285714e-05,0.33905881923326375,-0.4803779594944724,0.0
2,5.714285714285714e-05,0.00011428571428571428,0.3425144332742462,-2.4901830991163543,0.0
3,0.00011428571428571428,0.00017142857142857143,0.3387198983356748,-4.430238027447256,0.0
4,0.00017142857142857143,0.00022857142857142857,0.3424281572834269,-6.485466058760933,0.0
5,0.00022857142857142857,0.00028571428571428574,0.3384817483044458,-8.378226659110855,0.0
6,0.00028571428571428574,0.00034285714285714285,0.34247242019024193,-10.485728938524135,0.0
7,0.00034285714285714285,0.0004,0.33818891473541207,-12.321003406286557,0.0
8,0.0004,0.00045714285714285713,0.34218965980977917,-14.475982037373218,0.0
9,0.00045714285714285713,0.0005142857142857143,0.3378215706066698,-16.257732023997168,0.0
10,0.0005142857142857143,0.0005714285714285715,0.341271102762189,-18.430511764007903,0.0
11,0.0005714285714285715,0.0006285714285714285,0.3398106058793756,-20.33380443400383,0.0
12,0.0006285714285714285,0.0006857142857142857,0.33940583119691997,-22.297137768986108,0.0
13,0.0006857142857142857,0.0007428571428571429,0.33965264315910565,-24.30450080651239,0.0
14,0.0007428571428571429,0.0008,0.3396023542006933,-26.29087205772421,0.0
15,0.0008,0.0008571428571428571,0.33944113035001866,-28.2680689977335,0.0
16,0.0008571428571428571,0.0009142857142857143,0.3393254607576333,-30.24860364398138,0.0
17,0.0009142857142857143,0.0009714285714285715,0.3392345994872153,-32.231064775463125,0.0
18,0.0009714285714285715,0.0010285714285714286,0.33914102271328184,-34.212992342455436,0.0
19,0.0010285714285714286,0.0010857142857142858,0.33904286607440953,-36.19415534751553,0.0
20,0.0010857142857142858,0.001142857142857143,0.33894393934911976,-38.17492422561756,0.0
21,0.001142857142857143,0.0012,0.3388455447892896,-40.15544220409336,0.0
22,0.0012,0.001257142857142857,0.3387475043534449,-42.13569282233091,0.0
23,0.001257142857142857,0.0013142857142857144,0.33864956641151933,-44.11564692012658,0.0
24,0.0013142857142857144,0.0013714285714285714,0.3385516684186707,-46.09529643074188,0.0
25,0.0013714285714285714,0.0014285714285714286,0.33845382401216273,-48.074642925691585,0.0
26,0.0014285714285714286,0.0014857142857142857,0.3383560480837812,-50.05368840459174,0.0
27,0.0014857142857142857,0.001542857142857143,0.33825834523600573,-52.03243355997866,0.0
28,0.001542857142857143,0.0016,0.33816071573824663,-54.010878479005754,0.0
29,0.0016,0.001657142857142857,0.3380631593940918,-55.98902317741427,0.0
30,0.001657142857142857,0.0017142857142857142,0.33796567651410414,-57.96686775439823,0.0
31,0.0017142857142857142,0.0017714285714285714,0.33786826760929817,-59.94441235054026,0.0
32,0.0017714285714285714,0.0018285714285714285,0.3377709332379719,-61.92165712467088,0.0
33,0.0018285714285714285,0.0018857142857142857,0.3376736740023996,-63.89860225439663,0.0
34,0.0018857142857142857,0.001942857142857143,0.33757649041874355,-65.87524791187744,0.0
35,0.001942857142857143,0.002,0.33747938305645464,-67.8515942896909,0.0
36,0.002,0.002057142857142857,0.3373823525192345,-69.8276415982126,0.0
37,0.002057142857142857,0.0021142857142857144,0.33728539930349366,-71.80339003642122,0.0
38,0.0021142857142857144,0.0021714285714285715,0.3371885239472947,-73.77883982179787,0.0
39,0.0021714285714285715,0.0022285714285714287,0.3370917270207446,-75.7539911892024,0.0
40,0.0022285714285714287,0.002285714285714286,0.336995009077155,-77.72884438043317,0.0
41,0.002285714285714286,0.002342857142857143,0.33689837064927036,-79.70339964293349,0.0
42,0.002342857142857143,0.0024,0.33680181229691597,-81.67765724082186,0.0
43,0.0024,0.002457142857142857,0.3367053345945079,-83.65161745247967,0.0
44,0.002457142857142857,0.002514285714285714,0.33660893802599434,-85.62528054427891,0.0
45,0.002514285714285714,0.0025714285714285713,0.3365126231504781,-87.5986468113757,0.0
46,0.0025714285714285713,0.002628571428571429,0.3364163905413129,-89.57171656337238,0.0
47,0.002628571428571429,0.002685714285714286,0.336320240747219,-91.54449011412699,0.0
48,0.002685714285714286,0.002742857142857143,0.3362241742501167,-93.51696776949099,0.0
49,0.002742857142857143,0.0028,0.33612819161655,-95.4891498685811,0.0
50,0.0028,0.002857142857142857,0.33603229346665087,-97.46103677685493,0.0
51,0.002857142857142857,0.0029142857142857143,0.3359364802606547,-99.4326288244431,0.0
52,0.0029142857142857143,0.0029714285714285715,0.33584075252424817,-101.40392637012668,0.0
53,0.0029714285714285715,0.0030285714285714286,0.3357451108465359,-103.37492980229895,0.0
54,0.0030285714285714286,0.003085714285714286,0.33564955577226774,-105.34563950678874,0.0
55,0.003085714285714286,0.003142857142857143,0.3355540878487167,-107.31605588075924,0.0
56,0.003142857142857143,0.0032,0.3354587076230046,-109.28617933191352,0.0
57,0.0032,0.0032571428571428573,0.33536341567442224,-111.25601028919306,0.0
58,0.0032571428571428573,0.003314285714285714,0.33526821255429023,-113.22554918331933,0.0
59,0.003314285714285714,0.0033714285714285712,0.33517309886060104,-115.1947964717184,0.0
60,0.0033714285714285712,0.0034285714285714284,0.3350780752235401,-117.1637526346158,0.0
