Node n°,z,Temperature,Rhov,Enthalpy,DepositionRate,Sigma
1,0.0,267.57939057486726,0.0030958721692723144,0.0,5.649205115177791e-11,2829.8757963726334
2,0.005,267.5792784306409,0.0030958436542463303,0.0,1.1298280456917237e-10,2785.9512437692224
3,0.01,267.57891303104003,0.003095750745301596,0.0,2.2593437861582485e-10,2744.1045664589897
4,0.015,267.5782527701825,0.003095582869224102,0.0,3.3882472193118054e-10,2704.3357644419348
5,0.02,267.57724652146476,0.003095327038946929,0.0,4.516092756258556e-10,2666.644837718058
6,0.025,267.5758307722406,0.0030949671286170264,0.0,5.642440036985941e-10,2631.03178628736
7,0.03,267.5739256668902,0.0030944828744142883,0.0,6.766599496385589e-10,2597.4966101498394
8,0.035,267.5714294453031,0.003093848467279452,0.0,-1.2456481304794726e-08,2566.039309305497
9,0.04,267.5682115792902,0.003093030804573148,0.0,-6.166140153348594e-08,2536.6598837543334
10,0.045,267.5641040226777,0.003091987378039347,0.0,-9.443722716533845e-08,2509.3583334963473
11,0.05,267.558880419662,0.0030906608948325087,0.0,-1.407079059175691e-07,2484.1346585315396
12,0.055,267.5522331881961,0.0030889736317012517,0.0,-2.0743153986386542e-07,2460.9888588599097
13,0.06,267.5437350232799,0.0030868177478662784,0.0,-3.059953375717626e-07,2439.920934481458
14,0.065,267.532777490148,0.0030840399199436007,0.0,-4.555348749547204e-07,2420.9308853961847
15,0.07,267.5184704819833,0.0030804163657097003,0.0,-6.892710121420891e-07,2404.0187116040893
16,0.075,267.49947395574145,0.0030756107662601876,0.0,-1.0648851354271193e-06,2389.184413105172
17,0.08,267.4737133779392,0.0030691052913091686,0.0,-7.888365376053624e-07,2376.427989899433
18,0.085,267.44304086925547,0.0030613762998983897,0.0,-8.476662466491259e-08,2364.710504340283
19,0.09,267.4116048755784,0.0030534729433294985,0.0,-8.322608503532856e-08,2352.993018781133
20,0.095,267.3794112363402,0.003045398363918519,0.0,-8.18789079681291e-08,2341.2755332219826
21,0.1,267.3464660525405,0.0030371553149099763,0.0,-8.045002402213784e-08,2329.5580476628325
22,0.105,267.3127755437698,0.003028746714986601,0.0,-7.901407897055097e-08,2317.8405621036823
23,0.11,267.27834608565524,0.003020175497765711,0.0,-7.755219104632662e-08,2306.123076544532
24,0.115,267.24318419901795,0.00301144464985235,0.0,-7.607050198088585e-08,2294.405590985382
25,0.12,267.20729655191474,0.0030025571984343058,0.0,-7.456847296979983e-08,2282.6881054262317
26,0.125,267.1706899582038,0.0029935162123544815,0.0,-7.304736009527012e-08,2270.9706198670815
27,0.13,267.1333713770085,0.0029843247995611994,0.0,-7.15079461804523e-08,2259.2531343079313
28,0.135,267.09534791190754,0.002974986105510895,0.0,-6.995114730057566e-08,2247.535648748781
29,0.14,267.0566268101665,0.0029655033113031018,0.0,-6.837784986034635e-08,2235.818163189631
30,0.145,267.017215461924,0.002955879631875338,0.0,-6.678895307999055e-08,2224.100677630481
31,0.15,266.9771213993564,0.0029461183141724742,0.0,-6.518535668294655e-08,2212.383192071331
32,0.155,266.93635229581344,0.002936222635315885,0.0,-6.356796076538314e-08,2200.665706512181
33,0.16,266.89491596492525,0.0029261959007661985,0.0,-6.193766988498345e-08,2188.9482209530306
34,0.165,266.85282035968214,0.0029160414424857775,0.0,-6.029538582110236e-08,2177.2307353938804
35,0.17,266.8100735714842,0.0029057626170983257,0.0,-5.8642011554065046e-08,2165.5132498347302
36,0.175,266.766683829162,0.002895362804051252,0.0,-5.697844962698034e-08,2153.7957642755805
37,0.18,266.72265949796747,0.0028848454037790575,0.0,-5.53055970904219e-08,2142.0782787164303
38,0.185,266.67800907853325,0.0028742138358706063,0.0,-5.362435218401232e-08,2130.36079315728
39,0.19,266.6327412058023,0.002863471537242905,0.0,-5.193560918321835e-08,2118.64330759813
40,0.195,266.5868646479267,0.002852621960320789,0.0,-5.024025592036568e-08,2106.9258220389797
41,0.2,266.54038830513286,0.0028416685712251985,0.0,-4.853917769609666e-08,2095.2083364798295
42,0.205,266.4933212085563,0.0028306148479718203,0.0,-4.6833252626503295e-08,2083.49085092068
43,0.21,266.4456725190429,0.002819464278680326,0.0,-4.5123352410776476e-08,2071.7733653615296
44,0.215,266.3974515259172,0.0028082203597968405,0.0,-4.341034356614309e-08,2060.0558798023794
45,0.22,266.34866764571825,0.002796886594330622,0.0,-4.169508283583588e-08,2048.3383942432292
46,0.225,266.29933042090096,0.0027854664901057124,0.0,-3.9978420635661405e-08,2036.6209086840793
47,0.23,266.2494495185039,0.002773963558030269,0.0,-3.826119761024886e-08,2024.9034231249293
48,0.235,266.199034728783,0.002762381310383157,0.0,-3.654424242695298e-08,2013.1859375657793
49,0.24,266.14809596380866,0.0027507232591206404,0.0,-3.4828377767200996e-08,2001.4684520066294
50,0.245,266.0966432560309,0.002738992914203441,0.0,-3.311441307395764e-08,1989.7509664474794
51,0.25,266.0446867568073,0.0027271937819459214,0.0,-3.140314597107204e-08,1978.0334808883294
52,0.255,265.9922367348956,0.0027153293633882204,0.0,-2.9695363461282826e-08,1966.3159953291795
53,0.26,265.93930357491087,0.0027034031526924447,0.0,-2.7991839479656496e-08,1954.5985097700295
54,0.265,265.88589777574697,0.0026914186355645278,0.0,-2.629333437263419e-08,1942.8810242108796
55,0.27,265.83202994896084,0.0026793792877024348,0.0,-2.4600597021399844e-08,1931.1635386517296
56,0.275,265.7777108171219,0.002667288573271449,0.0,-2.291435885623986e-08,1919.4460530925796
57,0.28,265.7229512121229,0.002655149943408317,0.0,-2.123533964485094e-08,1907.7285675334297
58,0.285,265.6677620734557,0.0026429668347544145,0.0,-1.9564244286926866e-08,1896.0110819742797
59,0.29,265.61215444645035,0.002630742668019536,0.0,-1.7901760015382353e-08,1884.2935964151297
60,0.295,265.5561394804754,0.002618480846576428,0.0,-1.6248560553053223e-08,1872.5761108559798
61,0.3,265.4997284271031,0.002606184755087603,0.0,-1.4605302677108142e-08,1860.8586252968298
62,0.305,265.44293263823647,0.00259385775816468,0.0,-1.2972625697681343e-08,1849.1411397376799
63,0.31,265.38576356419935,0.0025815031990611558,0.0,-1.1351153987494438e-08,1837.42365417853
64,0.315,265.32823275178976,0.0025691243983997215,0.0,-9.741494310981188e-09,1825.70616861938
65,0.32,265.270351842296,0.0025567246529338075,0.0,-8.144233543451096e-09,1813.98868306023
66,0.325,265.2121325694747,0.00254430723434504,0.0,-6.559945467782342e-09,1802.27119750108
67,0.33,265.15358675749366,0.0025318753880764645,0.0,-4.989181929595366e-09,1790.55371194193
68,0.335,265.09472631883614,0.0025194323322019338,0.0,-3.4324762452612086e-09,1778.83622638278
69,0.34,265.0355632521679,0.0025069812563328865,0.0,-1.8903475732937475e-09,1767.11874082363
70,0.345,264.9761096401697,0.002494525320562429,0.0,-3.6329308448829127e-10,1755.4012552644801
71,0.35,264.9163776473315,0.002482067654446806,0.0,1.148208595017946e-09,1743.6837697053302
72,0.355,264.8563795177103,0.0024696113560252037,0.0,2.643696306438412e-09,1731.9662841461802
73,0.36,264.7961275726525,0.00245715949087783,0.0,4.122728320170838e-09,1720.2487985870303
74,0.365,264.7356342084799,0.0024447150912227282,0.0,5.584884169237284e-09,1708.5313130278803
75,0.37,264.6749118941393,0.0024322811550506734,0.0,7.029758801489676e-09,1696.8138274687303
76,0.375,264.61397316881806,0.0024198606453001807,0.0,8.456967847464739e-09,1685.0963419095804
77,0.38,264.5528306395242,0.0024074564890705047,0.0,9.866149093530826e-09,1673.3788563504304
78,0.385,264.49149697862987,0.0023950715768741382,0.0,1.1256956151860337e-08,1661.6613707912804
79,0.39,264.4299849213824,0.00238270876192818,0.0,1.2629061431431179e-08,1649.9438852321305
80,0.395,264.36830726338144,0.00237037085948558,0.0,1.3982158577629728e-08,1638.2263996729805
81,0.4,264.3064768580211,0.0023580606462043296,0.0,1.53159612286666e-08,1626.5089141138305
82,0.405,264.244506613899,0.002345780859556274,0.0,1.6630198745423425e-08,1614.7914285546806
83,0.41,264.1824094921938,0.0023335341972744615,0.0,1.7924622363108303e-08,1603.0739429955306
84,0.415,264.1201985040094,0.002321323316839348,0.0,1.919900104852531e-08,1591.3564574363807
85,0.42,264.05788670768743,0.0023091508350029507,0.0,2.045312283870028e-08,1579.6389718772307
