Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.005,0.97689375,-44633.883500787204,0.0
2,0.005,0.01,0.93068125,-42522.56669271709,0.0
3,0.01,0.015,0.88446875,-40413.49663149891,0.0
4,0.015,0.02,0.8382562499999999,-38306.68240114198,0.0
5,0.02,0.025,0.79204375,-36202.1342004163,0.0
6,0.025,0.03,0.74583125,-34099.86349186827,0.0
7,0.03,0.035,0.69961875,-31999.883129306145,0.0
8,0.035,0.04,0.65340625,-29902.203598505428,0.0
9,0.04,0.045,0.60719375,-27806.821327683803,0.0
10,0.045,0.05,0.56098125,-25713.72538679904,0.0
11,0.05,0.055,0.51476875,-23622.899521966974,0.0
12,0.055,0.06,0.46855625,-21534.304179876348,0.0
13,0.06,0.065,0.42234375,-19447.854732155498,0.0
14,0.065,0.07,0.37613125000000003,-17363.3772914876,0.0
15,0.07,0.075,0.3299187499999999,-15280.515019556384,0.0
16,0.075,0.08,0.28370625000000005,-13198.520089878726,0.0
17,0.08,0.085,0.2606,-12194.832661500044,0.0
18,0.085,0.09,0.2606,-12277.287075938671,0.0
19,0.09,0.095,0.2606,-12361.763196959671,0.0
20,0.095,0.1,0.2606,-12448.245476959843,0.0
21,0.1,0.105,0.2606,-12536.717876019711,0.0
22,0.105,0.11,0.2606,-12627.163992095975,0.0
23,0.11,0.115,0.2606,-12719.567028016685,0.0
24,0.115,0.12,0.2606,-12813.90980220467,0.0
25,0.12,0.125,0.2606,-12910.174747779909,0.0
26,0.125,0.13,0.2606,-13008.343914848045,0.0
27,0.13,0.135,0.2606,-13108.3989720166,0.0
28,0.135,0.14,0.2606,-13210.32120819879,0.0
29,0.14,0.145,0.2606,-13314.091534423407,0.0
30,0.145,0.15,0.2606,-13419.690485728353,0.0
31,0.15,0.155,0.2606,-13527.098223117895,0.0
32,0.155,0.16,0.2606,-13636.294535591347,0.0
33,0.16,0.165,0.2606,-13747.258842241832,0.0
34,0.165,0.17,0.2606,-13859.970194428282,0.0
35,0.17,0.175,0.2606,-13974.407278020235,0.0
36,0.175,0.18,0.2606,-14090.548415719717,0.0
37,0.18,0.185,0.2606,-14208.371569457371,0.0
38,0.185,0.19,0.2606,-14327.854342866583,0.0
39,0.19,0.195,0.2606,-14448.973983837175,0.0
