Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.005,0.9768937488722169,-43.928769804543855,0.0
2,0.005,0.01,0.9306812455269164,-134.30222673245223,0.0
3,0.01,0.015,0.8844687389210091,-224.32014291094026,0.0
4,0.015,0.02,0.8382562291747347,-314.63583992561354,0.0
5,0.02,0.025,0.7920437164270517,-405.083335256311,0.0
6,0.025,0.03,0.7458312008411129,-495.71784217636116,0.0
7,0.03,0.035,0.6996155468426687,-586.5330066035726,0.0
8,0.035,0.04,0.6533903109078378,-677.5032344633385,0.0
9,0.04,0.045,0.6071647211049428,-768.4805417033067,0.0
10,0.045,0.05,0.560943940631582,-859.2875693634785,0.0
11,0.05,0.055,0.5147199517235098,-949.6948770701542,0.0
12,0.055,0.06,0.4684910689955933,-1039.4986491329773,0.0
13,0.06,0.065,0.4222545380348029,-1127.6758511165808,0.0
14,0.065,0.07,0.3760057712038093,-1214.931916377383,0.0
15,0.07,0.075,0.3297372055146705,-1292.9781555412242,0.0
16,0.075,0.08,0.2835317789305582,-1382.683998322623,0.0
17,0.08,0.085,0.2605446843534534,-1571.899029657784,0.0
18,0.085,0.09,0.2606219955796945,-1872.3700708580582,0.0
19,0.09,0.095,0.26062092475637655,-2196.4010108451844,0.0
20,0.095,0.1,0.26062003241282794,-2513.0656653182386,0.0
21,0.1,0.105,0.2606191742967139,-2830.720247747573,0.0
22,0.105,0.11,0.26061834872529405,-3146.9773135058986,0.0
23,0.11,0.115,0.2606175543197522,-3462.334680494989,0.0
24,0.115,0.12,0.26061678999884064,-3776.523675037528,0.0
25,0.12,0.125,0.2606160548745301,-4089.488141876348,0.0
26,0.125,0.13,0.2606153481850752,-4401.12258934456,0.0
27,0.13,0.135,0.260614669250558,-4711.342765853598,0.0
28,0.135,0.14,0.2606140174425793,-5020.067102216467,0.0
29,0.14,0.145,0.26061339216322305,-5327.221976549903,0.0
30,0.145,0.15,0.26061279283031946,-5632.740534363411,0.0
31,0.15,0.155,0.26061221886712405,-5936.563173891533,0.0
32,0.155,0.16,0.26061166969516686,-6238.637524149426,0.0
33,0.16,0.165,0.260611144729437,-6538.918499009018,0.0
34,0.165,0.17,0.26061064337530204,-6837.368272753958,0.0
35,0.17,0.175,0.26061016502674444,-7133.9562208044645,0.0
36,0.175,0.18,0.2606097090655955,-7428.658816680747,0.0
37,0.18,0.185,0.2606092748615313,-7721.459490807652,0.0
38,0.185,0.19,0.26060886177264864,-8012.348453253485,0.0
39,0.19,0.195,0.2606084691464812,-8301.322483764077,0.0
40,0.195,0.2,0.2606080963213344,-8588.384692376425,0.0
41,0.2,0.205,0.2606077426278578,-8873.544254122146,0.0
42,0.205,0.21,0.26060740739077715,-9156.816121417727,0.0
43,0.21,0.215,0.2606070899307258,-9438.22071780007,0.0
44,0.215,0.22,0.2606067895661257,-9717.783616677503,0.0
45,0.22,0.225,0.26060650561508053,-9995.535208734364,0.0
46,0.225,0.23,0.2606062373972442,-10271.510361565866,0.0
47,0.23,0.235,0.26060598423563947,-10545.748075002191,0.0
48,0.235,0.24,0.26060574545840254,-10818.291135447158,0.0
49,0.24,0.245,0.26060552040043955,-11089.185772385503,0.0
50,0.245,0.25,0.2606053084049762,-11358.481320018373,0.0
51,0.25,0.255,0.2606051088249916,-11626.229886763263,0.0
52,0.255,0.26,0.2606049210245317,-11892.486035124324,0.0
53,0.26,0.265,0.2606047443798904,-12157.306474188761,0.0
54,0.265,0.27,0.2606045782806613,-12420.74976673737,0.0
55,0.27,0.275,0.2606044221306555,-12682.876052698972,0.0
56,0.275,0.28,0.2606042753486856,-12943.746790403551,0.0
57,0.28,0.285,0.2606041373692208,-13203.424516814004,0.0
58,0.285,0.29,0.2606040076429141,-13461.97262765808,0.0
59,0.29,0.295,0.26060388563700565,-13719.455178104468,0.0
60,0.295,0.3,0.26060377083561104,-13975.936704384094,0.0
61,0.3,0.305,0.2606036627398956,-14231.482066502023,0.0
62,0.305,0.31,0.2606035608681477,-14486.156311949268,0.0
63,0.31,0.315,0.2606034647557539,-14740.024560103308,0.0
