Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.005,0.9768937735786846,-16658.94768408228,0.0
2,0.005,0.01,0.9306812946628409,-15872.647408047324,0.0
3,0.01,0.015,0.884468820327474,-15090.839080842305,0.0
4,0.015,0.02,0.8382563423695772,-14313.53953465737,0.0
5,0.02,0.025,0.792043860874333,-13540.76717935177,0.0
6,0.025,0.03,0.7458313759381969,-12772.542014175786,0.0
7,0.03,0.035,0.6996173299410322,-12008.858911868108,0.0
8,0.035,0.04,0.6533977366781982,-11249.662711964025,0.0
9,0.04,0.045,0.6071764494780403,-10494.995901488515,0.0
10,0.045,0.05,0.5609562763697903,-9744.862667734546,0.0
11,0.05,0.055,0.5147331445812148,-8999.13256567943,0.0
12,0.055,0.06,0.4685054855665101,-8257.659989967686,0.0
13,0.06,0.065,0.4222707222167495,-7520.17269802179,0.0
14,0.065,0.07,0.3760245288350047,-6786.158557586714,0.0
15,0.07,0.075,0.32975966131271234,-6054.636622911522,0.0
16,0.075,0.08,0.28354475378252614,-5325.166073561639,0.0
17,0.08,0.085,0.26053319035310823,-5034.937895796077,0.0
18,0.085,0.09,0.2605984483455994,-5197.115849798304,0.0
19,0.09,0.095,0.26059883389968536,-5361.684745933899,0.0
20,0.095,0.1,0.26059929701076645,-5529.853791161857,0.0
21,0.1,0.105,0.26059973487277127,-5701.525915962116,0.0
22,0.105,0.11,0.26060014769645834,-5876.6050316425,0.0
23,0.11,0.115,0.26060053585000786,-6054.994117768408,0.0
24,0.115,0.12,0.26060089987296897,-6236.595438023522,0.0
25,0.12,0.125,0.260601240419326,-6421.310754306787,0.0
26,0.125,0.13,0.2606015582207133,-6609.041540301449,0.0
27,0.13,0.135,0.2606018540612593,-6799.689193610964,0.0
28,0.135,0.14,0.26060212875966293,-6993.155245645289,0.0
29,0.14,0.145,0.260602383155978,-7189.341568494907,0.0
30,0.145,0.15,0.2606026181016164,-7388.150578074154,0.0
31,0.15,0.155,0.2606028344515931,-7589.485432850605,0.0
32,0.155,0.16,0.26060303305839955,-7793.250227516712,0.0
33,0.16,0.165,0.2606032147670844,-7999.3501809953905,0.0
34,0.165,0.17,0.26060338041124914,-8207.691818215064,0.0
35,0.17,0.175,0.26060353080976206,-8418.183145128452,0.0
36,0.175,0.18,0.2606036667640373,-8630.733816491827,0.0
37,0.18,0.185,0.2606037890557823,-8845.255295967076,0.0
38,0.185,0.19,0.2606038984451338,-9061.661008154328,0.0
39,0.19,0.195,0.26060399566911985,-9279.866482205876,0.0
40,0.195,0.2,0.2606040814404094,-9499.789486723144,0.0
41,0.2,0.205,0.26060415644630724,-9721.350155680153,0.0
42,0.205,0.21,0.26060422134797157,-9944.471105164352,0.0
43,0.21,0.215,0.2606042767798265,-10169.07754076943,0.0
44,0.215,0.22,0.2606043233491514,-10395.09735552062,0.0
45,0.22,0.225,0.26060436163583034,-10622.46121825053,0.0
46,0.225,0.23,0.2606043921922438,-10851.102652387623,0.0
47,0.23,0.235,0.2606044155432941,-11080.958105155018,0.0
48,0.235,0.24,0.26060443218654955,-11311.967007212714,0.0
49,0.24,0.245,0.2606044425924938,-11544.071822809112,0.0
50,0.245,0.25,0.2606044472048788,-11777.21809053903,0.0
51,0.25,0.255,0.2606044464411587,-12011.354454826755,0.0
52,0.255,0.26,0.2606044406930116,-12246.432688282252,0.0
53,0.26,0.265,0.2606044303269256,-12482.407705094858,0.0
54,0.265,0.27,0.26060441568485343,-12719.237565647245,0.0
55,0.27,0.275,0.2606043970849211,-12956.883472543934,0.0
56,0.275,0.28,0.26060437482218696,-13195.309758260071,0.0
57,0.28,0.285,0.2606043491694436,-13434.48386462439,0.0
58,0.285,0.29,0.2606043203780582,-13674.376314352598,0.0
59,0.29,0.295,0.26060428867884317,-13914.96067484602,0.0
60,0.295,0.3,0.2606042542829532,-14156.213514476674,0.0
