Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.005,0.97689375,-16639.80537365591,0.0
2,0.005,0.01,0.93068125,-15854.42335126357,0.0
3,0.01,0.015,0.88446875,-15073.546637372741,0.0
4,0.015,0.02,0.8382562499999999,-14297.192223735987,0.0
5,0.02,0.025,0.79204375,-13525.378522457107,0.0
6,0.025,0.03,0.74583125,-12758.125516246375,0.0
7,0.03,0.035,0.69961875,-11995.454829110784,0.0
8,0.035,0.04,0.65340625,-11237.380008759645,0.0
9,0.04,0.045,0.60719375,-10483.876959108205,0.0
10,0.045,0.05,0.56098125,-9734.9008792892,0.0
11,0.05,0.055,0.51476875,-8990.391948129996,0.0
12,0.055,0.06,0.46855625,-8250.231906511199,0.0
13,0.06,0.065,0.42234375,-7514.194087605731,0.0
14,0.065,0.07,0.37613125000000003,-6781.84433162401,0.0
15,0.07,0.075,0.3299187499999999,-6052.335566281285,0.0
16,0.075,0.08,0.28370625000000005,-5323.963199420339,0.0
17,0.08,0.085,0.2606,-5032.643060100214,0.0
18,0.085,0.09,0.2606,-5193.969833907101,0.0
19,0.09,0.095,0.2606,-5358.9919156015585,0.0
20,0.095,0.1,0.2606,-5527.614048004459,0.0
21,0.1,0.105,0.2606,-5699.739576401731,0.0
22,0.105,0.11,0.2606,-5875.270732169664,0.0
23,0.11,0.115,0.2606,-6054.108840818626,0.0
24,0.115,0.12,0.2606,-6236.154550866128,0.0
25,0.12,0.125,0.2606,-6421.308056657459,0.0
26,0.125,0.13,0.2606,-6609.469321252565,0.0
27,0.13,0.135,0.2606,-6800.538296693689,0.0
28,0.135,0.14,0.2606,-6994.4151413475565,0.0
29,0.14,0.145,0.2606,-7191.000433414925,0.0
30,0.145,0.15,0.2606,-7390.195379901289,0.0
31,0.15,0.155,0.2606,-7591.902020332195,0.0
32,0.155,0.16,0.2606,-7796.023424551601,0.0
33,0.16,0.165,0.2606,-8002.463883978379,0.0
34,0.165,0.17,0.2606,-8211.129095747134,0.0
35,0.17,0.175,0.2606,-8421.926339205256,0.0
36,0.175,0.18,0.2606,-8634.76464429126,0.0
37,0.18,0.185,0.2606,-8849.554951368926,0.0
38,0.185,0.19,0.2606,-9066.210262147688,0.0
39,0.19,0.195,0.2606,-9284.645781373769,0.0
40,0.195,0.2,0.2606,-9504.779049029721,0.0
41,0.2,0.205,0.2606,-9726.530062829941,0.0
42,0.205,0.21,0.2606,-9949.821390860061,0.0
43,0.21,0.215,0.2606,-10174.578274250865,0.0
44,0.215,0.22,0.2606,-10400.728719830227,0.0
45,0.22,0.225,0.2606,-10628.203582742513,0.0
46,0.225,0.23,0.2606,-10856.936639069785,0.0
47,0.23,0.235,0.2606,-11086.864648529818,0.0
48,0.235,0.24,0.2606,-11317.927407362758,0.0
49,0.24,0.245,0.2606,-11550.067791551424,0.0
50,0.245,0.25,0.2606,-11783.231790554557,0.0
51,0.25,0.255,0.2606,-12017.368531753486,0.0
52,0.255,0.26,0.2606,-12252.430295839695,0.0
53,0.26,0.265,0.2606,-12488.372523387034,0.0
54,0.265,0.27,0.2606,-12725.153812865374,0.0
55,0.27,0.275,0.2606,-12962.73591036564,0.0
56,0.275,0.28,0.2606,-13201.083691309168,0.0
57,0.28,0.285,0.2606,-13440.16513441899,0.0
