time,Energy Leak from beginning
900,1.5004317461098584e-07
1800,3.1941067100106316e-07
2700,3.7985790588137414e-07
3600,6.370729317615876e-07
4500,8.656037539005402e-07
5400,1.0019644522948076e-06
6300,1.171952347460492e-06
7200,1.3352407511784352e-06
8100,1.452100096611835e-06
9000,1.6455995503108863e-06
9900,1.7306196389605844e-06
10800,1.8947772086294714e-06
11700,2.014788346424912e-06
12600,2.1076433811685025e-06
13500,2.2370637050734023e-06
14400,2.402171993485425e-06
15300,2.522076249545265e-06
16200,2.6693367983497084e-06
17100,2.7927683785573117e-06
18000,2.8946361297558874e-06
18900,2.9740043606360535e-06
19800,3.146499294459572e-06
20700,3.1616782174403998e-06
21600,3.340701478086857e-06
22500,3.5292198253485e-06
23400,3.591646766733459e-06
24300,3.777636893047574e-06
25200,3.950125063928496e-06
26100,4.076699001777503e-06
27000,4.210450161118804e-06
27900,4.41323622564955e-06
28800,4.4921035652494316e-06
29700,4.605572429403732e-06
30600,4.739515975084857e-06
31500,4.905411355926175e-06
32400,5.070570069372531e-06
33300,5.121524109195792e-06
34200,5.183680414541446e-06
35100,5.248092729890309e-06
36000,5.37830073452978e-06
36900,5.509663890325808e-06
37800,5.679690838430249e-06
38700,5.7580151822686475e-06
39600,5.849614197525001e-06
40500,5.923065788234936e-06
41400,6.043706779885299e-06
42300,6.154662529161242e-06
43200,6.385601821676103e-06
44100,6.4827655874156024e-06
45000,6.687374609214445e-06
45900,6.779970708350758e-06
46800,6.892813272447581e-06
47700,6.972350159386896e-06
48600,7.148447358176368e-06
49500,7.265016924905385e-06
50400,7.4088899752298204e-06
51300,7.57560800857626e-06
52200,7.759480407708768e-06
53100,7.888771469195648e-06
54000,7.961418001072373e-06
54900,8.177310102632878e-06
55800,8.388341504839507e-06
56700,8.475686203016588e-06
57600,8.575181744854004e-06
58500,8.721927543582017e-06
59400,8.950385209713493e-06
60300,9.160609647665222e-06
61200,9.258762877421799e-06
62100,9.347799538271897e-06
63000,9.481156214030568e-06
63900,9.673820316393332e-06
64800,9.718000095591193e-06
65700,9.898878054416194e-06
66600,1.0066625863392328e-05
67500,1.026224807706946e-05
68400,1.0388001242175607e-05
69300,1.0464129404526898e-05
70200,1.0645921404027499e-05
71100,1.0847376546884205e-05
72000,1.090246987134439e-05
72900,1.1029004474720615e-05
73800,1.1236543560535682e-05
74700,1.140680118894676e-05
75600,1.1513403240948948e-05
76500,1.1657532314650885e-05
77400,1.1739247914863347e-05
78300,1.181396976893667e-05
79200,1.1956558571817762e-05
80100,1.2061728423811051e-05
81000,1.220129735358615e-05
81900,1.2431426979535458e-05
82800,1.2632366959792546e-05
83700,1.2778871280499373e-05
84600,1.2977182160668595e-05
85500,1.3161743892458542e-05
86400,1.3322332040255661e-05
87300,1.3460475375934202e-05
88200,1.3614891102070595e-05
89100,1.3748093061665763e-05
90000,1.3995889815994927e-05
90900,1.4123022451275e-05
91800,1.4256459107760683e-05
92700,1.437740375410665e-05
93600,1.4494703659838205e-05
94500,1.458182473688267e-05
95400,1.4686539944550584e-05
96300,1.4859819335564176e-05
97200,1.5062654117637165e-05
98100,1.5233277751383275e-05
99000,1.543007095449484e-05
99900,1.555992362131978e-05
100800,1.5688455102609023e-05
101700,1.5803567260112697e-05
102600,1.5974757138438303e-05
103500,1.6055310834706994e-05
104400,1.6129489457518675e-05
105300,1.621012253114e-05
106200,1.6261356459278973e-05
107100,1.6365834332460962e-05
108000,1.6480260402796092e-05
108900,1.664319747541815e-05
109800,1.6778854472471607e-05
110700,1.6838310530617544e-05
111600,1.6969939850849337e-05
112500,1.7119188463614455e-05
113400,1.7201967826675834e-05
114300,1.7339077793837088e-05
115200,1.7423362971120864e-05
116100,1.7702425453065388e-05
117000,1.7827994714547768e-05
117900,1.8014948909772455e-05
118800,1.8128876309821433e-05
119700,1.818173059886797e-05
120600,1.838374793568451e-05
121500,1.8522960548771067e-05
122400,1.866368583161975e-05
123300,1.878203797406031e-05
124200,1.9014281626986273e-05
125100,1.912076711163295e-05
126000,1.930716036978703e-05
126900,1.9492164119556804e-05
127800,1.965290885324553e-05
128700,1.989180191121338e-05
129600,2.00063225066547e-05
130500,2.017113600556487e-05
131400,2.0365263631335372e-05
132300,2.0530869381933717e-05
133200,2.0709858041285468e-05
134100,2.0933702991298336e-05
135000,2.1062370946696282e-05
135900,2.1107077424437294e-05
136800,2.118217063770941e-05
137700,2.1340410798446328e-05
138600,2.1496732772449505e-05
139500,2.1597649941975863e-05
140400,2.1715737002785306e-05
141300,2.1827591826380783e-05
142200,2.190141446950865e-05
143100,2.2074800378116864e-05
144000,2.2136776450534787e-05
144900,2.2182919861575503e-05
145800,2.2339359972578818e-05
146700,2.2522327672601626e-05
147600,2.257268554600295e-05
148500,2.2687103177383265e-05
149400,2.2880513648813557e-05
150300,2.2982883537576694e-05
151200,2.306504875103573e-05
152100,2.3213212528093305e-05
153000,2.3329171748738156e-05
153900,2.340582606519601e-05
154800,2.3489698853127696e-05
155700,2.3702549808217913e-05
156600,2.3946766600580996e-05
157500,2.4108225553678555e-05
158400,2.4205849471962952e-05
159300,2.4260077680833206e-05
160200,2.442923795434944e-05
161100,2.46124494905903e-05
162000,2.468941750975894e-05
162900,2.482541945890857e-05
163800,2.4934657002066953e-05
164700,2.5049132183522127e-05
165600,2.516397135789943e-05
166500,2.519832001463556e-05
167400,2.538078985507368e-05
168300,2.5484366744793234e-05
169200,2.5686903128805808e-05
170100,2.588718836446281e-05
171000,2.6026124583278523e-05
171900,2.619652039772923e-05
172800,2.630218007520344e-05
173700,2.635985897752142e-05
174600,2.652453884252877e-05
175500,2.6663743065751432e-05
176400,2.6872958310500452e-05
177300,2.6977237025957654e-05
178200,2.7235378160944063e-05
179100,2.735960987612421e-05
180000,2.7459659359375736e-05
180900,2.7514564047662816e-05
181800,2.7645839003348503e-05
182700,2.7779780913085667e-05
183600,2.7965950300389087e-05
184500,2.8070753784696232e-05
185400,2.812040940976474e-05
186300,2.8308758395518e-05
187200,2.8463304781514542e-05
188100,2.863083485046787e-05
189000,2.876269848982837e-05
189900,2.8914323754584e-05
190800,2.9012376056344694e-05
191700,2.9291627761714774e-05
192600,2.945924064438276e-05
193500,2.957189255414964e-05
194400,2.9735330029984246e-05
195300,2.984407017778954e-05
196200,2.9979081983978287e-05
197100,3.012410248369212e-05
198000,3.0342480236672903e-05
198900,3.042755933225331e-05
199800,3.0516546953870996e-05
200700,3.065019595648611e-05
201600,3.082764351227173e-05
202500,3.096393115826267e-05
203400,3.1137949105427385e-05
204300,3.128465849625704e-05
205200,3.1402156643333885e-05
206100,3.148063154576106e-05
207000,3.162002102506843e-05
207900,3.1783354791494995e-05
208800,3.193518244512845e-05
209700,3.209266340427295e-05
210600,3.226543789815494e-05
211500,3.239692899437831e-05
212400,3.2510392225958105e-05
213300,3.263813063303274e-05
214200,3.279438092986122e-05
215100,3.300394716049818e-05
216000,3.313658793923425e-05
216900,3.3247784537222095e-05
217800,3.337202918547667e-05
218700,3.351273064981068e-05
219600,3.350922279217455e-05
220500,3.3705999010166316e-05
221400,3.385445953997802e-05
222300,3.397377975464745e-05
223200,3.422731138222251e-05
224100,3.4293973153282626e-05
225000,3.443570918305106e-05
225900,3.463368806692666e-05
226800,3.475938925857177e-05
227700,3.49146182831865e-05
228600,3.499767426440304e-05
229500,3.5171453121892715e-05
230400,3.525828390764544e-05
231300,3.535397319894378e-05
232200,3.559186016452527e-05
233100,3.5741035555806904e-05
234000,3.584702594645964e-05
234900,3.599781796803235e-05
235800,3.617235947075271e-05
236700,3.6404524740207286e-05
237600,3.654909619528595e-05
238500,3.666682247714956e-05
239400,3.679461703873391e-05
240300,3.689083431265091e-05
241200,3.7024116245688216e-05
242100,3.7084562952639216e-05
243000,3.7210249703286746e-05
243900,3.733989757888787e-05
244800,3.7562878222846134e-05
245700,3.771213581972655e-05
246600,3.7854244749110044e-05
247500,3.7976276194076416e-05
248400,3.8051314368963504e-05
249300,3.8159655656725166e-05
250200,3.820950767709836e-05
251100,3.833496776272599e-05
252000,3.844673435831951e-05
252900,3.8573750877102817e-05
253800,3.866027615387325e-05
254700,3.8762368257140594e-05
255600,3.8831441197965824e-05
256500,3.9027336287408847e-05
257400,3.923873940287801e-05
258300,3.934074842125815e-05
259200,3.943542677184085e-05
260100,3.949239088815446e-05
261000,3.9674601494515796e-05
261900,3.974804376787601e-05
262800,3.984510952855026e-05
263700,3.998799228287656e-05
264600,4.015773859713098e-05
265500,4.035191606625856e-05
266400,4.05466549131027e-05
267300,4.0677011794647646e-05
268200,4.0762218031325674e-05
269100,4.092980582644279e-05
270000,4.1021610661874196e-05
270900,4.117493169388065e-05
271800,4.1218589391667034e-05
272700,4.126414205729333e-05
273600,4.133027052325039e-05
274500,4.1412648318287946e-05
275400,4.160247733641654e-05
276300,4.1637044544949206e-05
277200,4.179422500721938e-05
278100,4.200451238890633e-05
279000,4.204939413505512e-05
279900,4.222472545548026e-05
280800,4.2340742763297236e-05
281700,4.238155717969092e-05
282600,4.255531873512794e-05
283500,4.2648565451774924e-05
284400,4.2806336913414976e-05
285300,4.3001874350840065e-05
286200,4.3231988142948535e-05
287100,4.33477447555672e-05
288000,4.351296898846957e-05
288900,4.363168986753635e-05
289800,4.3785665380544684e-05
290700,4.390744591227486e-05
291600,4.405618187204579e-05
292500,4.4198404718307356e-05
293400,4.432845604582386e-05
294300,4.445644327262314e-05
295200,4.4612639498589045e-05
296100,4.475689345850566e-05
297000,4.497186689256417e-05
297900,4.5117348308371906e-05
298800,4.5271166929746414e-05
299700,4.540790551465282e-05
300600,4.564136457742255e-05
301500,4.581536246177752e-05
302400,4.5901878731743376e-05
303300,4.6109142130618115e-05
304200,4.616393127682366e-05
305100,4.636744697779779e-05
306000,4.647088042975461e-05
306900,4.666241528156933e-05
307800,4.677210267200295e-05
308700,4.689594496352581e-05
309600,4.700952570842265e-05
310500,4.716112830524235e-05
311400,4.7239573724926006e-05
312300,4.729960237988293e-05
313200,4.741839553654721e-05
314100,4.754229733637447e-05
315000,4.760164080059096e-05
315900,4.774898432983243e-05
316800,4.788823176046754e-05
317700,4.803245773748824e-05
318600,4.8196920133935446e-05
319500,4.827129588151057e-05
320400,4.840365522226054e-05
321300,4.843447531443076e-05
322200,4.857463396219513e-05
323100,4.873346165784858e-05
324000,4.888813812529012e-05
324900,4.898900798276464e-05
325800,4.924592803057123e-05
326700,4.939910708546758e-05
327600,4.943992016927613e-05
328500,4.969442677419122e-05
329400,4.983607851777885e-05
330300,4.9890875532330424e-05
331200,5.008926499895954e-05
332100,5.021420209961293e-05
333000,5.031694288845054e-05
333900,5.038869082935788e-05
334800,5.055125904367487e-05
335700,5.0710547492797464e-05
336600,5.0854313069838396e-05
337500,5.103635678345014e-05
338400,5.1240022554333134e-05
339300,5.130728640939343e-05
340200,5.1480182684520724e-05
341100,5.153451709581333e-05
342000,5.169209277345197e-05
342900,5.175637888117234e-05
343800,5.1940192245955646e-05
344700,5.2080384692793174e-05
345600,5.224795604110316e-05
346500,5.2306506153468155e-05
347400,5.252552276188957e-05
348300,5.2697646511325365e-05
349200,5.290109231555469e-05
350100,5.2959675018633355e-05
351000,5.3061652017993856e-05
351900,5.314966936761175e-05
352800,5.325850082744678e-05
353700,5.3460377977401046e-05
354600,5.3534209832495285e-05
355500,5.362431990460346e-05
356400,5.373642842665806e-05
357300,5.3839605694103316e-05
358200,5.391025796583586e-05
359100,5.4070420110513505e-05
360000,5.4147905631010744e-05
360900,5.42436678135572e-05
361800,5.443955913223029e-05
362700,5.452502961695769e-05
363600,5.4675946634161874e-05
364500,5.4671318069963365e-05
365400,5.477190478588403e-05
366300,5.4856075648069004e-05
367200,5.4996432511335415e-05
368100,5.5105728714082845e-05
369000,5.529197563650024e-05
369900,5.532794125427546e-05
370800,5.541750895518635e-05
371700,5.559674780550469e-05
372600,5.5689914034484604e-05
373500,5.580905099450075e-05
374400,5.596415351264724e-05
375300,5.601577452705561e-05
376200,5.609804265270365e-05
377100,5.621914438261224e-05
378000,5.643836394492221e-05
378900,5.650537565567386e-05
379800,5.659595332480695e-05
380700,5.6665448894190164e-05
381600,5.67207029171831e-05
382500,5.683219509023831e-05
383400,5.702996641996415e-05
384300,5.718575172148655e-05
