Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0,0.032067911115774034,0.2550476090313065,0.0,0.0
2,0.032067911115774034,0.06493176129300554,0.24887053746286564,0.0,0.0
3,0.06493176129300554,0.09876120755806583,0.24176700950478983,0.0,0.0
4,0.09876120755806583,0.13380199358698797,0.23340926342108848,0.0,0.0
5,0.13380199358698797,0.1704361331447653,0.22325743569894632,0.0,0.0
6,0.1704361331447653,0.1910812498693784,0.1980818070879619,0.0,0.0
7,0.1910812498693784,0.21291329914870058,0.18731278846216667,0.0,0.0
8,0.21291329914870058,0.2365027105552299,0.1733583749877498,0.0,0.0
9,0.2365027105552299,0.26314325017596146,0.15350372351958533,0.0,0.0
10,0.26314325017596146,0.29759052387158264,0.11871540443193798,0.0,0.0
