Elt n°,zbot,ztop,Phii,Energy,EnergyGoneSettling
1,0.0,0.005,0.97689375,-52065.81265745154,0.0
2,0.005,0.01,0.93068125,-49602.63236982618,0.0
3,0.01,0.015,0.88446875,-47141.268794159005,0.0
4,0.015,0.02,0.8382562499999999,-44681.72926039182,0.0
5,0.02,0.025,0.79204375,-42224.02199502902,0.0
6,0.025,0.03,0.74583125,-39768.15624046456,0.0
7,0.03,0.035,0.69961875,-37314.142356498036,0.0
8,0.035,0.04,0.65340625,-34861.988961010735,0.0
9,0.04,0.045,0.60719375,-32411.694025602257,0.0
10,0.045,0.05,0.56098125,-29963.24993431071,0.0
11,0.05,0.055,0.51476875,-27516.644940373968,0.0
12,0.055,0.06,0.46855625,-25071.849282608713,0.0
13,0.06,0.065,0.42234375,-22628.798143531494,0.0
14,0.065,0.07,0.37613125000000003,-20187.3569215174,0.0
15,0.07,0.075,0.3299187499999999,-17747.2473334946,0.0
16,0.075,0.08,0.28370625000000005,-15307.882236303036,0.0
17,0.08,0.085,0.2606,-14118.486514224049,0.0
18,0.085,0.09,0.2606,-14185.388237764571,0.0
19,0.09,0.095,0.2606,-14253.926641557073,0.0
20,0.095,0.1,0.2606,-14324.088555018148,0.0
21,0.1,0.105,0.2606,-14395.86048343045,0.0
22,0.105,0.11,0.2606,-14469.228609546044,0.0
23,0.11,0.115,0.2606,-14544.178795243048,0.0
24,0.115,0.12,0.2606,-14620.696583237082,0.0
25,0.12,0.125,0.2606,-14698.767198848174,0.0
26,0.125,0.13,0.2606,-14778.375551824072,0.0
27,0.13,0.135,0.2606,-14859.506238220662,0.0
28,0.135,0.14,0.2606,-14942.143542340573,0.0
29,0.14,0.145,0.2606,-15026.271438730304,0.0
30,0.145,0.15,0.2606,-15111.873594237952,0.0
31,0.15,0.155,0.2606,-15198.933370130775,0.0
32,0.155,0.16,0.2606,-15287.433824275357,0.0
33,0.16,0.165,0.2606,-15377.357713379164,0.0
34,0.165,0.17,0.2606,-15468.687495295477,0.0
35,0.17,0.175,0.2606,-15561.405331392318,0.0
36,0.175,0.18,0.2606,-15655.493088986846,0.0
37,0.18,0.185,0.2606,-15750.932343843495,0.0
38,0.185,0.19,0.2606,-15847.704382740327,0.0
39,0.19,0.195,0.2606,-15945.790206101206,0.0
40,0.195,0.2,0.2606,-16045.170530695736,0.0
41,0.2,0.205,0.2606,-16145.825792407517,0.0
42,0.205,0.21,0.2606,-16247.736149072314,0.0
43,0.21,0.215,0.2606,-16350.881483383842,0.0
44,0.215,0.22,0.2606,-16455.241405871755,0.0
45,0.22,0.225,0.2606,-16560.795257949198,0.0
46,0.225,0.23,0.2606,-16667.52211503159,0.0
47,0.23,0.235,0.2606,-16775.400789727646,0.0
48,0.235,0.24,0.2606,-16884.40983510286,0.0
49,0.24,0.245,0.2606,-16994.527548014183,0.0
50,0.245,0.25,0.2606,-17105.73197251961,0.0
51,0.25,0.255,0.2606,-17218.000903359767,0.0
52,0.255,0.26,0.2606,-17331.311889514076,0.0
53,0.26,0.265,0.2606,-17445.64223783007,0.0
54,0.265,0.27,0.2606,-17560.969016727435,0.0
55,0.27,0.275,0.2606,-17677.269059976636,0.0
56,0.275,0.28,0.2606,-17794.518970551486,0.0
57,0.28,0.285,0.2606,-17912.695124556412,0.0
58,0.285,0.29,0.2606,-18031.77367522982,0.0
59,0.29,0.295,0.2606,-18151.730557019095,0.0
60,0.295,0.3,0.2606,-18272.5414897342,0.0
61,0.3,0.305,0.2606,-18394.181982773167,0.0
62,0.305,0.31,0.2606,-18516.627339423332,0.0
63,0.31,0.315,0.2606,-18639.852661236244,0.0
64,0.315,0.32,0.2606,-18763.83285247717,0.0
65,0.32,0.325,0.2606,-18888.542624648617,0.0
66,0.325,0.33,0.2606,-19013.95650108682,0.0
67,0.33,0.335,0.2606,-19140.048821631804,0.0
68,0.335,0.34,0.2606,-19266.7937473708,0.0
69,0.34,0.345,0.2606,-19394.1652654529,0.0
70,0.345,0.35,0.2606,-19522.137193977112,0.0
71,0.35,0.355,0.2606,-19650.68318694889,0.0
72,0.355,0.36,0.2606,-19779.776739311248,0.0
73,0.36,0.365,0.2606,-19909.39119204267,0.0
74,0.365,0.37,0.2606,-20039.49973732537,0.0
75,0.37,0.375,0.2606,-20170.075423782637,0.0
76,0.375,0.38,0.2606,-20301.091161783486,0.0
77,0.38,0.385,0.2606,-20432.519728813804,0.0
78,0.385,0.39,0.2606,-20564.33377491387,0.0
79,0.39,0.395,0.2606,-20696.50582818099,0.0
80,0.395,0.4,0.2606,-20829.008300335507,0.0
81,0.4,0.405,0.2606,-20961.813492350106,0.0
82,0.405,0.41,0.2606,-21094.893600140836,0.0
83,0.41,0.415,0.2606,-21228.220720319812,0.0
84,0.415,0.42,0.2606,-21361.766856003906,0.0
85,0.42,0.425,0.2606,-21495.503922686272,0.0
86,0.425,0.43,0.2606,-21629.40375416127,0.0
87,0.43,0.435,0.2606,-21763.438108506172,0.0
88,0.435,0.44,0.2606,-21897.578674116845,0.0
89,0.44,0.445,0.2606,-22031.797075796057,0.0
90,0.445,0.45,0.2606,-22166.064880892485,0.0
