time,Energy Leak from beginning
900,-10.875857210648864
1800,-18.14474616577419
2700,-23.268559179753897
3600,-26.958525221641786
4500,-29.617551473843232
5400,-31.498063507558903
6300,-32.77067901072354
7200,-33.55589553299987
8100,-33.94321863516984
9000,-34.00072994318541
9900,-33.78119945906315
10800,-33.3270996385814
11700,-32.6730364278766
12600,-31.847290889126448
13500,-30.873462350115314
14400,-29.771580184156118
15300,-28.559093692238957
16200,-27.250820385992494
17100,-25.860408008892836
18000,-24.398591317716658
18900,-22.875590014881432
19800,-21.300773667943943
20700,-19.681927192156472
21600,-18.026744601780244
22500,-16.341426716065346
23400,-14.632380834011066
24300,-12.90496755398507
25200,-11.164474021724711
26100,-9.415170974820567
27000,-7.66136846643233
27900,-5.906796531838366
28800,-4.154964796909699
29700,-2.409146248896051
30600,-0.6721249529605826
31500,1.0532106184878574
32400,2.7643766523189326
33300,4.459196366746569
34200,6.135562417735802
35100,7.791551890688562
36000,9.425469871020264
36900,11.035750073926938
37800,12.620935014411337
38700,14.179729721208442
39600,15.710970782658872
40500,17.213594995560772
41400,18.68660541100689
42300,20.129189656153784
43200,21.540527017866985
44100,22.91999979293435
45000,24.26699473800516
45900,25.580851966948202
46800,26.861249193385255
47700,28.107643023645167
48600,29.319760965668745
49500,30.49725911285774
50400,31.63991427642812
51300,32.74752112887659
52200,33.81983115145499
53100,34.85679525085096
54000,35.85828712778619
54900,36.82423758407178
55800,37.754581736710364
56700,38.64935634893977
57600,39.508556676636154
58500,40.33222002927084
59400,41.12037876615561
60300,41.87313309921825
61200,42.59053610249164
62100,43.272693923104036
63000,43.91975773648923
63900,44.53184043886004
64800,45.109028238262844
65700,45.651586949466484
66600,46.159568440471716
67500,46.63321995822468
68400,47.07270564115936
69300,47.47807114914116
70200,47.849700541384685
71100,48.187696369518235
72000,48.49226665777034
72900,48.76352571690509
73800,49.00180309451753
74700,49.20724961575314
75600,49.379967822518886
76500,49.52030725744724
77400,49.62838133607956
78300,49.70444441323781
79200,49.74875910252002
80100,49.761445272387846
81000,49.74270014945437
81900,49.69283880344096
82800,49.612057509208995
83700,49.50046376397651
84600,49.35833354970823
